block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_l1_read_bw(GB/s),aic_l1_write_bw(GB/s),aic_main_mem_read_bw(GB/s),aic_main_mem_write_bw(GB/s),aic_mte1_instructions,aic_mte1_ratio,aic_mte2_instructions,aic_mte2_ratio,aic_mte3_instructions,aic_mte3_ratio,aiv_time(us),aiv_total_cycles,aiv_ub_to_gm_bw(GB/s),aiv_gm_to_ub_bw(GB/s),aiv_main_mem_read_bw(GB/s),aiv_main_mem_write_bw(GB/s),aiv_mte2_instructions,aiv_mte2_ratio,aiv_mte3_instructions,aiv_mte3_ratio,read_main_memory_datas(KB),write_main_memory_datas(KB),GM_to_L1_datas(KB),GM_to_L1_bw_usage_rate(%),L1_to_GM_datas(KB)(estimate),L1_to_GM_bw_usage_rate(%)(estimate),L0C_to_L1_datas(KB),L0C_to_L1_bw_usage_rate(%),L0C_to_GM_datas(KB),L0C_to_GM_bw_usage_rate(%),GM_to_UB_datas(KB),GM_to_UB_bw_usage_rate(%),UB_to_GM_datas(KB),UB_to_GM_bw_usage_rate(%),
18,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30432.281250,50213266,0.025062,18.960381,18.960453,0.025125,51222,0.316088,6399,0.025334,605038.625000,801.750000,NA,NA,NA,NA,NA,NA,NA,NA,605036.375000,9.723272,799.750000,0.014240,
19,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30426.917969,50204417,0.025063,18.960762,18.960833,0.025125,51214,0.316817,6398,0.025504,604944.125000,801.625000,NA,NA,NA,NA,NA,NA,NA,NA,604941.875000,9.723468,799.625000,0.014240,
20,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30455.574219,50251695,0.025043,18.946253,18.946321,0.025106,51223,0.324750,6399,0.026121,605050.500000,801.750000,NA,NA,NA,NA,NA,NA,NA,NA,605048.250000,9.716027,799.750000,0.014229,
21,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30460.126953,50259206,0.025039,18.944155,18.944225,0.025102,51225,0.326412,6399,0.026286,605074.000000,801.750000,NA,NA,NA,NA,NA,NA,NA,NA,605071.750000,9.714952,799.750000,0.014227,
22,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30467.746094,50271779,0.025033,18.939419,18.939487,0.025096,51225,0.300109,6399,0.027535,605074.000000,801.750000,NA,NA,NA,NA,NA,NA,NA,NA,605071.750000,9.712523,799.750000,0.014223,
23,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30451.103516,50244318,0.025043,18.947182,18.947252,0.025105,51218,0.301275,6398,0.027728,604991.375000,801.625000,NA,NA,NA,NA,NA,NA,NA,NA,604989.125000,9.716503,799.625000,0.014229,
24,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30461.171875,50260933,0.025038,18.944613,18.944683,0.025101,51228,0.323317,6399,0.026098,605109.375000,801.750000,NA,NA,NA,NA,NA,NA,NA,NA,605107.125000,9.715186,799.750000,0.014226,
25,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30467.810547,50271887,0.025033,18.940861,18.940931,0.025096,51229,0.324538,6399,0.026303,605121.375000,801.750000,NA,NA,NA,NA,NA,NA,NA,NA,605119.125000,9.713262,799.750000,0.014223,
26,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30430.783203,50210791,0.025063,18.964275,18.964348,0.025126,51230,0.313606,6399,0.025267,605133.125000,801.750000,NA,NA,NA,NA,NA,NA,NA,NA,605130.875000,9.725269,799.750000,0.014241,
27,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30442.203125,50229635,0.025050,18.955313,18.955383,0.025113,51225,0.315223,6398,0.025568,605074.125000,801.625000,NA,NA,NA,NA,NA,NA,NA,NA,605071.875000,9.720673,799.625000,0.014233,
