block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_cube_time(us),aic_cube_ratio,aic_scalar_time(us),aic_scalar_ratio,aic_mte1_time(us),aic_mte1_ratio,aic_mte2_time(us),aic_mte2_ratio,aic_mte3_time(us),aic_mte3_ratio,aic_fixpipe_time(us),aic_fixpipe_ratio,aic_icache_miss_rate,aiv_time(us),aiv_total_cycles,aiv_vec_time(us),aiv_vec_ratio,aiv_scalar_time(us),aiv_scalar_ratio,aiv_mte2_time(us),aiv_mte2_ratio,aiv_mte3_time(us),aiv_mte3_ratio,aiv_icache_miss_rate,
25,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,470270.593750,775946482,199142.984375,0.423465,307591.593750,0.654074,58386.621094,0.124155,12044.295898,0.025611,0.000000,
26,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,438879.343750,724150881,185866.156250,0.423502,287082.500000,0.654126,54451.894531,0.124070,11463.708984,0.026120,0.000000,
27,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,407869.687500,672984975,172589.343750,0.423148,266570.562500,0.653568,50891.652344,0.124774,10743.707031,0.026341,0.000000,
28,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,375522.281250,619611801,159314.593750,0.424248,246064.250000,0.655259,46226.054688,0.123098,9515.123047,0.025338,0.000000,
29,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,344445.750000,568335472,146037.765625,0.423979,225554.109375,0.654832,42649.976562,0.123822,8806.197266,0.025566,0.000000,
30,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,311401.875000,513813088,132760.953125,0.426333,205044.187500,0.658455,37121.742188,0.119208,7965.509766,0.025580,0.000000,
31,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,280504.468750,462832352,119484.132812,0.425962,184535.578125,0.657870,33651.496094,0.119968,7271.816406,0.025924,0.000000,
32,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,249407.812500,411522882,106209.382812,0.425846,164019.562500,0.657636,29815.146484,0.119544,6584.641602,0.026401,0.000000,
33,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,218491.187500,360510452,92932.570312,0.425338,143522.703125,0.656881,26325.095703,0.120486,5834.633301,0.026704,0.000000,
34,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,187718.046875,309734774,79655.750000,0.424337,123012.429688,0.655304,22954.453125,0.122282,4874.550293,0.025967,0.000000,
35,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,156650.000000,258472501,66378.929688,0.423740,102505.562500,0.654360,19325.761719,0.123369,4108.746582,0.026229,0.000000,
36,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,124920.007812,206118017,53104.183594,0.425106,82000.242188,0.656422,15165.628906,0.121403,3174.955078,0.025416,0.000000,
37,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93891.539062,154921034,39827.363281,0.424185,61494.781250,0.654956,11541.465820,0.122923,2412.498291,0.025695,0.000000,
38,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62328.417969,102841892,26550.544922,0.425978,40988.691406,0.657624,7477.964844,0.119977,1590.681763,0.025521,0.000000,
39,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31268.449219,51592940,13273.725586,0.424509,20486.988281,0.655197,3838.972656,0.122775,820.930908,0.026254,0.000000,
