block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_l1_read_bw(GB/s),aic_l1_write_bw(GB/s),aic_main_mem_read_bw(GB/s),aic_main_mem_write_bw(GB/s),aic_mte1_instructions,aic_mte1_ratio,aic_mte2_instructions,aic_mte2_ratio,aic_mte3_instructions,aic_mte3_ratio,aiv_time(us),aiv_total_cycles,aiv_ub_to_gm_bw(GB/s),aiv_gm_to_ub_bw(GB/s),aiv_main_mem_read_bw(GB/s),aiv_main_mem_write_bw(GB/s),aiv_mte2_instructions,aiv_mte2_ratio,aiv_mte3_instructions,aiv_mte3_ratio,read_main_memory_datas(KB),write_main_memory_datas(KB),GM_to_L1_datas(KB),GM_to_L1_bw_usage_rate(%),L1_to_GM_datas(KB)(estimate),L1_to_GM_bw_usage_rate(%)(estimate),L0C_to_L1_datas(KB),L0C_to_L1_bw_usage_rate(%),L0C_to_GM_datas(KB),L0C_to_GM_bw_usage_rate(%),GM_to_UB_datas(KB),GM_to_UB_bw_usage_rate(%),UB_to_GM_datas(KB),UB_to_GM_bw_usage_rate(%),
18,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9611.235352,15858539,0.079355,60.034698,60.035160,0.079566,51222,0.960387,6399,0.083385,605041.000000,801.875000,NA,NA,NA,NA,NA,NA,NA,NA,605036.375000,30.787024,799.750000,0.045088,
19,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9609.375000,15855468,0.079358,60.036949,60.037354,0.079569,51214,0.963970,6398,0.083306,604946.000000,801.750000,NA,NA,NA,NA,NA,NA,NA,NA,604941.875000,30.788179,799.625000,0.045090,
20,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9610.892578,15857973,0.079358,60.038025,60.038425,0.079569,51223,0.973598,6399,0.084604,605052.375000,801.875000,NA,NA,NA,NA,NA,NA,NA,NA,605048.250000,30.788733,799.750000,0.045090,
21,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9610.357422,15857089,0.079362,60.043697,60.044113,0.079573,51225,0.972981,6399,0.086037,605075.875000,801.875000,NA,NA,NA,NA,NA,NA,NA,NA,605071.750000,30.791639,799.750000,0.045092,
22,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9612.171875,15860084,0.079347,60.032360,60.032776,0.079558,51225,0.951968,6399,0.089852,605075.875000,801.875000,NA,NA,NA,NA,NA,NA,NA,NA,605071.750000,30.785826,799.750000,0.045084,
23,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9607.887695,15853015,0.079370,60.050926,60.051342,0.079581,51218,0.953082,6398,0.090221,604993.250000,801.750000,NA,NA,NA,NA,NA,NA,NA,NA,604989.125000,30.795347,799.625000,0.045097,
24,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9607.605469,15852549,0.079385,60.064407,60.064816,0.079596,51228,0.969258,6399,0.085540,605111.250000,801.875000,NA,NA,NA,NA,NA,NA,NA,NA,605107.125000,30.802261,799.750000,0.045105,
25,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9608.337891,15853758,0.079379,60.061020,60.061428,0.079590,51229,0.974469,6399,0.085370,605123.250000,801.875000,NA,NA,NA,NA,NA,NA,NA,NA,605119.125000,30.800524,799.750000,0.045102,
26,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9612.979492,15861416,0.079341,60.033184,60.033592,0.079552,51230,0.976346,6399,0.082851,605135.000000,801.875000,NA,NA,NA,NA,NA,NA,NA,NA,605130.875000,30.786247,799.750000,0.045080,
27,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9609.178711,15855145,0.079360,60.051075,60.051483,0.079571,51225,0.976819,6398,0.084037,605076.000000,801.750000,NA,NA,NA,NA,NA,NA,NA,NA,605071.875000,30.795424,799.625000,0.045091,
28,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9610.781250,15857789,0.079359,60.051601,60.052017,0.079570,51234,0.951859,6399,0.081724,605182.250000,801.875000,NA,NA,NA,NA,NA,NA,NA,NA,605178.125000,30.795692,799.750000,0.045090,
