block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_l1_read_bw(GB/s),aic_l1_write_bw(GB/s),aic_main_mem_read_bw(GB/s),aic_main_mem_write_bw(GB/s),aic_mte1_instructions,aic_mte1_ratio,aic_mte2_instructions,aic_mte2_ratio,aic_mte3_instructions,aic_mte3_ratio,aiv_time(us),aiv_total_cycles,aiv_ub_to_gm_bw(GB/s),aiv_gm_to_ub_bw(GB/s),aiv_main_mem_read_bw(GB/s),aiv_main_mem_write_bw(GB/s),aiv_mte2_instructions,aiv_mte2_ratio,aiv_mte3_instructions,aiv_mte3_ratio,read_main_memory_datas(KB),write_main_memory_datas(KB),GM_to_L1_datas(KB),GM_to_L1_bw_usage_rate(%),L1_to_GM_datas(KB)(estimate),L1_to_GM_bw_usage_rate(%)(estimate),L0C_to_L1_datas(KB),L0C_to_L1_bw_usage_rate(%),L0C_to_GM_datas(KB),L0C_to_GM_bw_usage_rate(%),GM_to_UB_datas(KB),GM_to_UB_bw_usage_rate(%),UB_to_GM_datas(KB),UB_to_GM_bw_usage_rate(%),
18,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31984.783203,52774891,0.011923,17.992708,17.992775,0.011983,12847,0.166555,3200,0.012006,603450.250000,401.875000,NA,NA,NA,NA,NA,NA,NA,NA,603448.000000,9.227030,399.875000,0.006774,
19,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31399.625000,51809379,0.012145,18.327660,18.327728,0.012206,12847,0.152040,3200,0.012555,603438.500000,401.875000,NA,NA,NA,NA,NA,NA,NA,NA,603436.250000,9.398800,399.875000,0.006901,
20,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31413.158203,51831714,0.012140,18.320837,18.320906,0.012201,12849,0.152506,3200,0.012639,603473.875000,401.875000,NA,NA,NA,NA,NA,NA,NA,NA,603471.625000,9.395301,399.875000,0.006898,
21,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30992.435547,51137521,0.012305,18.520632,18.520700,0.012366,12852,0.139637,3200,0.013382,601884.375000,401.875000,NA,NA,NA,NA,NA,NA,NA,NA,601882.125000,9.497760,399.875000,0.006991,
22,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30943.619141,51056971,0.012324,18.598839,18.598907,0.012386,12851,0.138262,3200,0.013548,603473.875000,401.875000,NA,NA,NA,NA,NA,NA,NA,NA,603471.625000,9.537867,399.875000,0.007002,
23,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31269.292969,51594333,0.012192,18.399742,18.399813,0.012253,12849,0.147132,3199,0.012569,603297.250000,401.750000,NA,NA,NA,NA,NA,NA,NA,NA,603295.000000,9.435765,399.750000,0.006927,
24,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31281.650391,51614724,0.012191,18.350117,18.350187,0.012252,12855,0.147272,3200,0.012689,601907.875000,401.875000,NA,NA,NA,NA,NA,NA,NA,NA,601905.625000,9.410316,399.875000,0.006927,
25,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32116.529297,52992270,0.011874,17.921352,17.921419,0.011933,12857,0.170215,3200,0.011857,603532.875000,401.875000,NA,NA,NA,NA,NA,NA,NA,NA,603530.625000,9.190437,399.875000,0.006747,
26,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32040.144531,52866240,0.011902,17.964428,17.964495,0.011962,12858,0.168232,3200,0.011995,603544.625000,401.875000,NA,NA,NA,NA,NA,NA,NA,NA,603542.375000,9.212527,399.875000,0.006763,
27,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31065.208984,51257595,0.012276,18.529665,18.529734,0.012337,12863,0.141401,3200,0.012138,603591.875000,401.875000,NA,NA,NA,NA,NA,NA,NA,NA,603589.625000,9.502393,399.875000,0.006975,
28,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31064.863281,51257023,0.012276,18.529871,18.529940,0.012337,12864,0.141502,3200,0.012260,603591.875000,401.875000,NA,NA,NA,NA,NA,NA,NA,NA,603589.625000,9.502498,399.875000,0.006975,
29,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30959.568359,51083289,0.012318,18.593983,18.594051,0.012379,12867,0.138711,3200,0.012152,603627.250000,401.875000,NA,NA,NA,NA,NA,NA,NA,NA,603625.000000,9.535376,399.875000,0.006999,
30,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31044.726562,51223798,0.012284,18.543343,18.543411,0.012345,12871,0.140984,3200,0.012254,603639.125000,401.875000,NA,NA,NA,NA,NA,NA,NA,NA,603636.875000,9.509406,399.875000,0.006979,
31,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30823.107422,50858129,0.012368,18.623466,18.623535,0.012430,12871,0.134871,3199,0.012340,601919.625000,401.750000,NA,NA,NA,NA,NA,NA,NA,NA,601917.375000,9.550496,399.750000,0.007027,
32,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30792.019531,50806831,0.012385,18.649548,18.649616,0.012447,12880,0.133785,3200,0.012445,602154.625000,401.875000,NA,NA,NA,NA,NA,NA,NA,NA,602152.375000,9.563870,399.875000,0.007037,
33,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30855.654297,50911828,0.012359,18.611086,18.611155,0.012421,12885,0.135512,3200,0.012762,602154.625000,401.875000,NA,NA,NA,NA,NA,NA,NA,NA,602152.375000,9.544147,399.875000,0.007022,
34,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30951.152344,51069402,0.012321,18.556921,18.556992,0.012383,12894,0.138402,3200,0.012854,602260.375000,401.875000,NA,NA,NA,NA,NA,NA,NA,NA,602258.125000,9.516370,399.875000,0.007001,
35,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31088.103516,51295372,0.012267,18.476616,18.476685,0.012328,12903,0.142329,3200,0.012853,602307.375000,401.875000,NA,NA,NA,NA,NA,NA,NA,NA,602305.125000,9.475188,399.875000,0.006970,
36,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31042.724609,51220496,0.012285,18.507957,18.508026,0.012346,12917,0.141065,3200,0.012968,602448.375000,401.875000,NA,NA,NA,NA,NA,NA,NA,NA,602446.125000,9.491261,399.875000,0.006980,
37,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31720.421875,52338698,0.012022,18.166780,18.166847,0.012082,12940,0.160672,3200,0.012230,604252.500000,401.875000,NA,NA,NA,NA,NA,NA,NA,NA,604250.250000,9.316298,399.875000,0.006831,
38,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31646.414062,52216586,0.012050,18.219221,18.219288,0.012111,12981,0.158809,3200,0.012366,604582.875000,401.875000,NA,NA,NA,NA,NA,NA,NA,NA,604580.625000,9.343190,399.875000,0.006847,
39,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30836.908203,50880899,0.012363,18.710703,18.710773,0.012425,13233,0.135629,3199,0.012538,605009.875000,401.750000,NA,NA,NA,NA,NA,NA,NA,NA,605007.625000,9.595232,399.750000,0.007024,
