block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_cube_time(us),aic_cube_ratio,aic_scalar_time(us),aic_scalar_ratio,aic_mte1_time(us),aic_mte1_ratio,aic_mte2_time(us),aic_mte2_ratio,aic_mte3_time(us),aic_mte3_ratio,aic_fixpipe_time(us),aic_fixpipe_ratio,aic_icache_miss_rate,aiv_time(us),aiv_total_cycles,aiv_vec_time(us),aiv_vec_ratio,aiv_scalar_time(us),aiv_scalar_ratio,aiv_mte2_time(us),aiv_mte2_ratio,aiv_mte3_time(us),aiv_mte3_ratio,aiv_icache_miss_rate,
26,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32040.144531,52866240,13307.859375,0.415350,17954.580078,0.560378,5390.183594,0.168232,384.327271,0.011995,0.000000,
27,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31065.208984,51257595,13307.859375,0.428385,17954.548828,0.577963,4392.638184,0.141401,377.059998,0.012138,0.000000,
28,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31064.863281,51257023,13307.859375,0.428389,17955.263672,0.577993,4395.735352,0.141502,380.847870,0.012260,0.000000,
29,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30959.568359,51083289,13307.859375,0.429846,17954.953125,0.579948,4294.422363,0.138711,376.207886,0.012152,0.000000,
30,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31044.726562,51223798,13307.859375,0.428667,17955.759766,0.578384,4376.797363,0.140984,380.422424,0.012254,0.000000,
31,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30823.107422,50858129,13303.699219,0.431614,17950.273438,0.582364,4157.138184,0.134871,380.370911,0.012340,0.000000,
32,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30792.019531,50806831,13307.859375,0.432185,17955.621094,0.583126,4119.514648,0.133785,383.219391,0.012445,0.000000,
33,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30855.654297,50911828,13307.859375,0.431294,17956.314453,0.581946,4181.313965,0.135512,393.773346,0.012762,0.000000,
34,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30951.152344,51069402,13307.859375,0.429963,17957.259766,0.580181,4283.697754,0.138402,397.832123,0.012854,0.000000,
35,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31088.103516,51295372,13307.859375,0.428069,17957.652344,0.577637,4424.733887,0.142329,399.563019,0.012853,0.000000,
36,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31042.724609,51220496,13307.859375,0.428695,17958.320312,0.578503,4379.031738,0.141065,402.572113,0.012968,0.000000,
37,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31720.421875,52338698,13307.859375,0.419536,17959.791016,0.566190,5096.578125,0.160672,387.947876,0.012230,0.000000,
38,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31646.414062,52216586,13307.859375,0.420517,17962.656250,0.567605,5025.745605,0.158809,391.351501,0.012366,0.000000,
39,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30836.908203,50880899,13302.659180,0.431388,17970.125000,0.582747,4182.376953,0.135629,386.639404,0.012538,0.000000,
