block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_cube_time(us),aic_cube_ratio,aic_scalar_time(us),aic_scalar_ratio,aic_mte1_time(us),aic_mte1_ratio,aic_mte2_time(us),aic_mte2_ratio,aic_mte3_time(us),aic_mte3_ratio,aic_fixpipe_time(us),aic_fixpipe_ratio,aic_icache_miss_rate,aiv_time(us),aiv_total_cycles,aiv_vec_time(us),aiv_vec_ratio,aiv_scalar_time(us),aiv_scalar_ratio,aiv_mte2_time(us),aiv_mte2_ratio,aiv_mte3_time(us),aiv_mte3_ratio,aiv_icache_miss_rate,
25,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,578565.125000,954632475,246997.578125,0.426914,374469.156250,0.647238,51562.164062,0.089121,941.867859,0.001628,0.000000,
26,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,540315.437500,891520431,230627.890625,0.426839,349642.468750,0.647108,48266.699219,0.089331,879.438782,0.001628,0.000000,
27,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,501934.593750,828192074,214250.875000,0.426850,324825.531250,0.647147,44904.906250,0.089464,816.990295,0.001628,0.000000,
28,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,463435.781250,764669074,197887.375000,0.427001,299991.812500,0.647321,41211.585938,0.088926,754.541809,0.001628,0.000000,
29,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,425132.687500,701468903,181509.484375,0.426948,275176.000000,0.647271,37828.285156,0.088980,692.093323,0.001628,0.000000,
30,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,386703.125000,638060134,165124.234375,0.427005,250319.218750,0.647316,34339.230469,0.088800,629.586670,0.001628,0.000000,
31,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,348320.625000,574728993,148724.609375,0.426976,225472.578125,0.647313,30980.664062,0.088943,567.060608,0.001628,0.000000,
32,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,309944.656250,511408720,132344.015625,0.426992,200623.296875,0.647287,27471.515625,0.088634,504.573334,0.001628,0.000000,
33,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,271505.812500,447984569,115929.484375,0.426987,175735.718750,0.647263,24137.626953,0.088903,441.989105,0.001628,0.000000,
34,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,233078.296875,384579190,99506.617188,0.426924,150832.312500,0.647132,20769.468750,0.089109,379.366058,0.001628,0.000000,
35,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,194598.359375,321087294,83078.000000,0.426920,125922.015625,0.647087,17386.199219,0.089344,316.723633,0.001628,0.000000,
36,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,156091.609375,257551146,66617.476562,0.426784,100983.250000,0.646949,13974.460938,0.089527,253.964844,0.001627,0.000000,
37,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117492.539062,193862686,50148.406250,0.426822,76010.359375,0.646938,10536.805664,0.089681,191.167267,0.001627,0.000000,
38,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78819.023438,130051393,33632.871094,0.426710,50987.558594,0.646894,7098.178223,0.090057,128.195145,0.001626,0.000000,
39,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40207.945312,66343108,17040.353516,0.423806,25959.490234,0.645631,3621.991455,0.090081,64.932121,0.001615,0.000000,
