block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_l1_read_bw(GB/s),aic_l1_write_bw(GB/s),aic_main_mem_read_bw(GB/s),aic_main_mem_write_bw(GB/s),aic_mte1_instructions,aic_mte1_ratio,aic_mte2_instructions,aic_mte2_ratio,aic_mte3_instructions,aic_mte3_ratio,aiv_time(us),aiv_total_cycles,aiv_ub_to_gm_bw(GB/s),aiv_gm_to_ub_bw(GB/s),aiv_main_mem_read_bw(GB/s),aiv_main_mem_write_bw(GB/s),aiv_mte2_instructions,aiv_mte2_ratio,aiv_mte3_instructions,aiv_mte3_ratio,read_main_memory_datas(KB),write_main_memory_datas(KB),GM_to_L1_datas(KB),GM_to_L1_bw_usage_rate(%),L1_to_GM_datas(KB)(estimate),L1_to_GM_bw_usage_rate(%)(estimate),L0C_to_L1_datas(KB),L0C_to_L1_bw_usage_rate(%),L0C_to_GM_datas(KB),L0C_to_GM_bw_usage_rate(%),GM_to_UB_datas(KB),GM_to_UB_bw_usage_rate(%),UB_to_GM_datas(KB),UB_to_GM_bw_usage_rate(%),
18,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32021.667969,52835751,0.023818,18.019287,18.019352,0.023874,51222,0.304614,6399,0.024065,605038.500000,801.625000,NA,NA,NA,NA,NA,NA,NA,NA,605036.375000,9.240660,799.750000,0.013533,
19,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32043.839844,52872335,0.023798,18.004009,18.004070,0.023854,51214,0.305493,6398,0.024208,604944.000000,801.500000,NA,NA,NA,NA,NA,NA,NA,NA,604941.875000,9.232825,799.625000,0.013522,
20,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32253.728516,53218653,0.023647,17.889994,17.890057,0.023702,51223,0.309240,6399,0.024659,605050.375000,801.625000,NA,NA,NA,NA,NA,NA,NA,NA,605048.250000,9.174356,799.750000,0.013436,
21,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32275.378906,53254378,0.023631,17.878687,17.878748,0.023686,51225,0.310070,6399,0.024800,605073.875000,801.625000,NA,NA,NA,NA,NA,NA,NA,NA,605071.750000,9.168557,799.750000,0.013427,
22,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31586.529297,52117771,0.024146,18.268591,18.268654,0.024203,51225,0.296288,6399,0.026551,605073.875000,801.625000,NA,NA,NA,NA,NA,NA,NA,NA,605071.750000,9.368508,799.750000,0.013720,
23,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31609.779297,52156137,0.024125,18.252661,18.252726,0.024181,51218,0.297130,6398,0.026706,604991.250000,801.500000,NA,NA,NA,NA,NA,NA,NA,NA,604989.125000,9.360339,799.625000,0.013707,
24,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32275.767578,53255017,0.023631,17.879517,17.879580,0.023686,51228,0.310892,6399,0.024617,605109.250000,801.625000,NA,NA,NA,NA,NA,NA,NA,NA,605107.125000,9.168983,799.750000,0.013427,
25,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32307.500000,53307377,0.023608,17.862309,17.862373,0.023663,51229,0.311163,6399,0.024798,605121.250000,801.625000,NA,NA,NA,NA,NA,NA,NA,NA,605119.125000,9.160158,799.750000,0.013413,
26,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32025.929688,52842786,0.023815,18.019703,18.019768,0.023871,51230,0.305744,6399,0.024004,605133.000000,801.625000,NA,NA,NA,NA,NA,NA,NA,NA,605130.875000,9.240873,799.750000,0.013531,
27,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32060.425781,52899703,0.023786,17.998560,17.998623,0.023842,51225,0.306823,6398,0.024272,605074.000000,801.500000,NA,NA,NA,NA,NA,NA,NA,NA,605071.875000,9.230031,799.625000,0.013515,
