block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_cube_time(us),aic_cube_ratio,aic_scalar_time(us),aic_scalar_ratio,aic_mte1_time(us),aic_mte1_ratio,aic_mte2_time(us),aic_mte2_ratio,aic_mte3_time(us),aic_mte3_ratio,aic_fixpipe_time(us),aic_fixpipe_ratio,aic_icache_miss_rate,aiv_time(us),aiv_total_cycles,aiv_vec_time(us),aiv_vec_ratio,aiv_scalar_time(us),aiv_scalar_ratio,aiv_mte2_time(us),aiv_mte2_ratio,aiv_mte3_time(us),aiv_mte3_ratio,aiv_icache_miss_rate,
26,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32025.929688,52842786,13028.673828,0.406816,14367.161133,0.448610,9791.742188,0.305744,768.761230,0.024004,0.000000,
27,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32060.425781,52899703,13026.637695,0.406315,14365.299805,0.448070,9836.863281,0.306823,778.156982,0.024272,0.000000,
28,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31521.214844,52010005,13028.673828,0.413330,14367.780273,0.455813,9241.154297,0.293173,762.244263,0.024182,0.000000,
29,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31526.083984,52018039,13028.673828,0.413266,14368.660156,0.455771,9287.432617,0.294595,766.586670,0.024316,0.000000,
30,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31494.763672,51966361,13028.673828,0.413677,14367.988281,0.456202,9221.121094,0.292783,759.835144,0.024126,0.000000,
31,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31517.048828,52003131,13026.637695,0.413320,14366.217773,0.455824,9245.360352,0.293345,768.923035,0.024397,0.000000,
32,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31366.113281,51754086,13028.673828,0.415374,14368.410156,0.458087,9133.000977,0.291174,768.226685,0.024492,0.000000,
33,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31389.208984,51792196,13028.673828,0.415069,14369.025391,0.457770,9173.769531,0.292259,776.532104,0.024739,0.000000,
34,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31490.630859,51959541,13028.673828,0.413732,14369.035156,0.456296,9274.319336,0.294510,793.306030,0.025192,0.000000,
35,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31548.341797,52054765,13026.637695,0.412910,14367.636719,0.455417,9333.611328,0.295851,801.978210,0.025421,0.000000,
36,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31844.632812,52543644,13028.673828,0.409132,14369.988281,0.451253,9548.517578,0.299847,808.009094,0.025373,0.000000,
37,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31856.222656,52562768,13028.673828,0.408984,14370.980469,0.451120,9570.550781,0.300430,812.849121,0.025516,0.000000,
38,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31931.365234,52686753,13028.673828,0.408021,14372.559570,0.450108,9699.736328,0.303768,782.430298,0.024504,0.000000,
39,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31947.306641,52713054,13025.619141,0.407722,14379.578125,0.450103,9716.586914,0.304144,790.503662,0.024744,0.000000,
