block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_cube_time(us),aic_cube_ratio,aic_scalar_time(us),aic_scalar_ratio,aic_mte1_time(us),aic_mte1_ratio,aic_mte2_time(us),aic_mte2_ratio,aic_mte3_time(us),aic_mte3_ratio,aic_fixpipe_time(us),aic_fixpipe_ratio,aic_icache_miss_rate,aiv_time(us),aiv_total_cycles,aiv_vec_time(us),aiv_vec_ratio,aiv_scalar_time(us),aiv_scalar_ratio,aiv_mte2_time(us),aiv_mte2_ratio,aiv_mte3_time(us),aiv_mte3_ratio,aiv_icache_miss_rate,
26,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33904.867188,55943034,13586.327148,0.400719,14886.512695,0.439067,10768.235352,0.317601,2.460000,0.000073,0.000000,
27,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31572.244141,52094205,12541.226562,0.397223,13741.928711,0.435253,10136.798828,0.321067,2.411515,0.000076,0.000000,
28,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34144.683594,56338729,13586.327148,0.397905,14886.391602,0.435980,10937.556641,0.320330,2.612727,0.000077,0.000000,
29,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31886.089844,52612047,12541.226562,0.393313,13741.777344,0.430965,10546.966797,0.330770,2.403636,0.000075,0.000000,
30,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34483.027344,56896994,13586.327148,0.394000,14887.571289,0.431736,11368.990234,0.329698,2.653333,0.000077,0.000000,
31,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30225.005859,49871261,12541.226562,0.414929,13742.096680,0.454660,8918.243164,0.295062,2.290909,0.000076,0.000000,
32,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32773.484375,54076248,13586.327148,0.414552,14887.365234,0.454250,9679.009766,0.295331,2.524848,0.000077,0.000000,
33,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30273.517578,49951306,12541.226562,0.414264,13743.041992,0.453963,8940.624023,0.295328,2.360606,0.000078,0.000000,
34,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32783.621094,54092975,13586.327148,0.414424,14888.230469,0.454136,9677.968750,0.295207,2.535151,0.000077,0.000000,
35,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30324.048828,50034679,12541.226562,0.413574,13743.882812,0.453234,8925.086914,0.294324,2.343636,0.000077,0.000000,
36,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32860.136719,54219226,13586.327148,0.413459,14888.810547,0.453096,9675.315430,0.294439,2.521212,0.000077,0.000000,
37,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31830.117188,52519691,12541.226562,0.394005,13744.664062,0.431813,10453.783203,0.328424,2.406061,0.000076,0.000000,
38,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34433.640625,56815507,13586.327148,0.394566,14892.465820,0.432498,11277.599609,0.327517,2.582424,0.000075,0.000000,
39,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31157.429688,51409760,12356.497070,0.396583,13553.748047,0.435009,10157.350586,0.326001,2.392727,0.000077,0.000000,
