block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_l1_read_bw(GB/s),aic_l1_write_bw(GB/s),aic_main_mem_read_bw(GB/s),aic_main_mem_write_bw(GB/s),aic_mte1_instructions,aic_mte1_ratio,aic_mte2_instructions,aic_mte2_ratio,aic_mte3_instructions,aic_mte3_ratio,aiv_time(us),aiv_total_cycles,aiv_ub_to_gm_bw(GB/s),aiv_gm_to_ub_bw(GB/s),aiv_main_mem_read_bw(GB/s),aiv_main_mem_write_bw(GB/s),aiv_mte2_instructions,aiv_mte2_ratio,aiv_mte3_instructions,aiv_mte3_ratio,read_main_memory_datas(KB),write_main_memory_datas(KB),GM_to_L1_datas(KB),GM_to_L1_bw_usage_rate(%),L1_to_GM_datas(KB)(estimate),L1_to_GM_bw_usage_rate(%)(estimate),L0C_to_L1_datas(KB),L0C_to_L1_bw_usage_rate(%),L0C_to_GM_datas(KB),L0C_to_GM_bw_usage_rate(%),GM_to_UB_datas(KB),GM_to_UB_bw_usage_rate(%),UB_to_GM_datas(KB),UB_to_GM_bw_usage_rate(%),
18,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35678.328125,58869245,0.021377,16.172497,16.172558,0.021431,51222,0.272136,6399,0.021960,605038.625000,801.750000,NA,NA,NA,NA,NA,NA,NA,NA,605036.375000,8.293588,799.750000,0.012146,
19,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35692.769531,58893070,0.021365,16.163429,16.163488,0.021419,51214,0.272402,6398,0.022074,604944.125000,801.625000,NA,NA,NA,NA,NA,NA,NA,NA,604941.875000,8.288938,799.625000,0.012139,
20,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35598.457031,58737451,0.021425,16.209101,16.209162,0.021479,51223,0.268606,6399,0.022633,605050.500000,801.750000,NA,NA,NA,NA,NA,NA,NA,NA,605048.250000,8.312359,799.750000,0.012173,
21,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35621.246094,58775054,0.021411,16.199360,16.199419,0.021465,51225,0.269610,6399,0.022880,605074.000000,801.750000,NA,NA,NA,NA,NA,NA,NA,NA,605071.750000,8.307364,799.750000,0.012166,
22,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35220.359375,58113593,0.021655,16.383745,16.383804,0.021709,51225,0.263726,6399,0.022519,605074.000000,801.750000,NA,NA,NA,NA,NA,NA,NA,NA,605071.750000,8.401920,799.750000,0.012304,
23,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35240.937500,58147548,0.021639,16.371941,16.372004,0.021693,51218,0.264377,6398,0.022751,604991.375000,801.625000,NA,NA,NA,NA,NA,NA,NA,NA,604989.125000,8.395867,799.625000,0.012295,
24,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35032.562500,57803727,0.021771,16.472536,16.472595,0.021826,51228,0.259309,6399,0.022009,605109.375000,801.750000,NA,NA,NA,NA,NA,NA,NA,NA,605107.125000,8.447454,799.750000,0.012370,
25,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35091.941406,57901704,0.021734,16.444988,16.445049,0.021789,51229,0.260278,6399,0.022160,605121.375000,801.750000,NA,NA,NA,NA,NA,NA,NA,NA,605119.125000,8.433327,799.750000,0.012349,
26,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35106.015625,57924928,0.021726,16.438713,16.438776,0.021780,51230,0.260834,6399,0.021672,605133.125000,801.750000,NA,NA,NA,NA,NA,NA,NA,NA,605130.875000,8.430109,799.750000,0.012344,
27,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35160.339844,58014562,0.021689,16.411716,16.411776,0.021743,51225,0.262087,6398,0.021785,605074.125000,801.625000,NA,NA,NA,NA,NA,NA,NA,NA,605071.875000,8.416265,799.625000,0.012323,
