block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_cube_time(us),aic_cube_ratio,aic_scalar_time(us),aic_scalar_ratio,aic_mte1_time(us),aic_mte1_ratio,aic_mte2_time(us),aic_mte2_ratio,aic_mte3_time(us),aic_mte3_ratio,aic_fixpipe_time(us),aic_fixpipe_ratio,aic_icache_miss_rate,aiv_time(us),aiv_total_cycles,aiv_vec_time(us),aiv_vec_ratio,aiv_scalar_time(us),aiv_scalar_ratio,aiv_mte2_time(us),aiv_mte2_ratio,aiv_mte3_time(us),aiv_mte3_ratio,aiv_icache_miss_rate,
26,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35106.015625,57924928,12904.591797,0.367589,19886.794922,0.566478,9156.853516,0.260834,760.815735,0.021672,0.000000,
27,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35160.339844,58014562,12902.574219,0.366964,19883.687500,0.565515,9215.051758,0.262087,765.981812,0.021785,0.000000,
28,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35175.402344,58039412,12904.591797,0.366864,19887.228516,0.565373,9233.931641,0.262511,758.206665,0.021555,0.000000,
29,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35214.656250,58104181,12904.591797,0.366455,19887.296875,0.564745,9257.043945,0.262875,768.744263,0.021830,0.000000,
30,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35743.570312,58976890,12904.591797,0.361033,19887.689453,0.556399,9743.985352,0.272608,770.320618,0.021551,0.000000,
31,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35755.601562,58996743,12902.574219,0.360855,19884.707031,0.556128,9766.355469,0.273142,775.226074,0.021681,0.000000,
32,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35931.246094,59286555,12904.591797,0.359147,19888.369141,0.553512,9918.510742,0.276041,793.733337,0.022090,0.000000,
33,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35951.925781,59320678,12904.591797,0.358940,19888.789062,0.553205,9945.935547,0.276645,801.369080,0.022290,0.000000,
34,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35274.253906,58202520,12904.591797,0.365836,19889.339844,0.563849,9297.714844,0.263584,838.479980,0.023770,0.000000,
35,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35326.175781,58288194,12902.574219,0.365241,19887.123047,0.562957,9355.684570,0.264837,843.943054,0.023890,0.000000,
36,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35991.218750,59385507,12904.591797,0.358548,19890.576172,0.552651,9997.785156,0.277784,793.289062,0.022041,0.000000,
37,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36002.980469,59404920,12904.591797,0.358431,19892.064453,0.552512,10011.806641,0.278083,802.413330,0.022287,0.000000,
38,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35674.796875,58863413,12904.591797,0.361729,19894.337891,0.557658,9691.057617,0.271650,770.247864,0.021591,0.000000,
39,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35700.562500,58905929,12901.566406,0.361383,19905.640625,0.557572,9731.965820,0.272600,774.983643,0.021708,0.000000,
