block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_cube_time(us),aic_cube_ratio,aic_scalar_time(us),aic_scalar_ratio,aic_mte1_time(us),aic_mte1_ratio,aic_mte2_time(us),aic_mte2_ratio,aic_mte3_time(us),aic_mte3_ratio,aic_fixpipe_time(us),aic_fixpipe_ratio,aic_icache_miss_rate,aiv_time(us),aiv_total_cycles,aiv_vec_time(us),aiv_vec_ratio,aiv_scalar_time(us),aiv_scalar_ratio,aiv_mte2_time(us),aiv_mte2_ratio,aiv_mte3_time(us),aiv_mte3_ratio,aiv_icache_miss_rate,
26,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150890.343750,248969077,130937.812500,0.867768,24902.173828,0.165035,9275.698242,0.061473,766.216370,0.005078,0.000000,
27,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150867.515625,248931389,130917.335938,0.867764,24898.398438,0.165035,9363.420898,0.062064,775.781189,0.005142,0.000000,
28,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150890.953125,248970073,130937.796875,0.867764,24902.275391,0.165035,8739.067383,0.057916,760.011536,0.005037,0.000000,
29,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150891.328125,248970689,130937.781250,0.867762,24902.585938,0.165037,8802.910156,0.058339,763.827881,0.005062,0.000000,
30,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150891.515625,248971005,130937.773438,0.867761,24902.642578,0.165037,8623.458008,0.057150,757.769714,0.005022,0.000000,
31,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150869.171875,248934135,130917.296875,0.867754,24899.093750,0.165038,8713.817383,0.057757,766.265442,0.005079,0.000000,
32,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150893.562500,248974384,130937.742188,0.867749,24903.339844,0.165039,8734.888672,0.057888,765.703613,0.005074,0.000000,
33,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150894.578125,248976050,130937.734375,0.867743,24904.519531,0.165046,8785.935547,0.058226,774.172729,0.005131,0.000000,
34,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150895.921875,248978266,130937.695312,0.867735,24904.062500,0.165041,8912.631836,0.059065,790.509094,0.005239,0.000000,
35,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150873.968750,248942042,130917.210938,0.867726,24901.285156,0.165047,8987.486328,0.059570,799.826660,0.005301,0.000000,
36,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150899.468750,248984115,130937.632812,0.867714,24905.259766,0.165045,9271.193359,0.061440,805.192749,0.005336,0.000000,
37,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150903.203125,248990289,130937.562500,0.867692,24907.339844,0.165055,9322.369141,0.061777,810.666077,0.005372,0.000000,
38,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150909.125000,249000063,130937.437500,0.867657,24908.591797,0.165057,9295.719727,0.061598,779.047302,0.005162,0.000000,
39,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150911.937500,249004681,130905.937500,0.867433,24914.201172,0.165091,9394.442383,0.062251,788.213318,0.005223,0.000000,
