block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_l1_read_bw(GB/s),aic_l1_write_bw(GB/s),aic_main_mem_read_bw(GB/s),aic_main_mem_write_bw(GB/s),aic_mte1_instructions,aic_mte1_ratio,aic_mte2_instructions,aic_mte2_ratio,aic_mte3_instructions,aic_mte3_ratio,aiv_time(us),aiv_total_cycles,aiv_ub_to_gm_bw(GB/s),aiv_gm_to_ub_bw(GB/s),aiv_main_mem_read_bw(GB/s),aiv_main_mem_write_bw(GB/s),aiv_mte2_instructions,aiv_mte2_ratio,aiv_mte3_instructions,aiv_mte3_ratio,read_main_memory_datas(KB),write_main_memory_datas(KB),GM_to_L1_datas(KB),GM_to_L1_bw_usage_rate(%),L1_to_GM_datas(KB)(estimate),L1_to_GM_bw_usage_rate(%)(estimate),L0C_to_L1_datas(KB),L0C_to_L1_bw_usage_rate(%),L0C_to_GM_datas(KB),L0C_to_GM_bw_usage_rate(%),GM_to_UB_datas(KB),GM_to_UB_bw_usage_rate(%),UB_to_GM_datas(KB),UB_to_GM_bw_usage_rate(%),
18,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27098.626953,44712735,0.028145,21.166018,21.166096,0.028216,12847,0.155428,6399,0.029671,601434.000000,801.750000,NA,NA,NA,NA,NA,NA,NA,NA,601431.750000,10.854368,799.750000,0.015992,
19,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27371.537109,45163037,0.027860,20.951649,20.951725,0.027930,12845,0.164032,6398,0.029459,601338.375000,801.625000,NA,NA,NA,NA,NA,NA,NA,NA,601336.125000,10.744435,799.625000,0.015830,
20,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27381.187500,45178959,0.027855,20.949120,20.949196,0.027925,12849,0.164296,6399,0.029791,601477.750000,801.750000,NA,NA,NA,NA,NA,NA,NA,NA,601475.500000,10.743137,799.750000,0.015827,
21,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27468.244141,45322603,0.027767,20.883490,20.883570,0.027836,12852,0.167086,6399,0.028472,601499.875000,801.750000,NA,NA,NA,NA,NA,NA,NA,NA,601497.625000,10.709481,799.750000,0.015777,
22,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27476.761719,45336656,0.027758,20.875526,20.875605,0.027827,12851,0.167156,6399,0.028782,601456.875000,801.750000,NA,NA,NA,NA,NA,NA,NA,NA,601454.625000,10.705399,799.750000,0.015772,
23,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27161.724609,44816845,0.028076,21.115589,21.115667,0.028146,12851,0.157978,6398,0.028784,601398.125000,801.625000,NA,NA,NA,NA,NA,NA,NA,NA,601395.875000,10.828506,799.625000,0.015952,
24,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27175.287109,44839223,0.028066,21.108850,21.108929,0.028136,12855,0.158111,6399,0.029056,601506.375000,801.750000,NA,NA,NA,NA,NA,NA,NA,NA,601504.125000,10.825051,799.750000,0.015947,
25,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27171.316406,44832674,0.028070,21.113586,21.113667,0.028140,12857,0.157472,6399,0.029725,601553.500000,801.750000,NA,NA,NA,NA,NA,NA,NA,NA,601551.250000,10.827480,799.750000,0.015949,
26,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27177.357422,44842640,0.028064,21.108479,21.108557,0.028134,12858,0.158035,6399,0.029980,601541.625000,801.750000,NA,NA,NA,NA,NA,NA,NA,NA,601539.375000,10.824861,799.750000,0.015945,
27,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27176.523438,44841265,0.028060,21.107788,21.107866,0.028130,12861,0.157880,6398,0.028862,601503.500000,801.625000,NA,NA,NA,NA,NA,NA,NA,NA,601501.250000,10.824507,799.625000,0.015943,
28,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27187.398438,44859209,0.028053,21.103449,21.103527,0.028124,12864,0.157983,6399,0.029044,601620.500000,801.750000,NA,NA,NA,NA,NA,NA,NA,NA,601618.250000,10.822282,799.750000,0.015939,
29,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27426.783203,45254193,0.027809,20.919073,20.919149,0.027878,12867,0.165769,6399,0.028497,601615.250000,801.750000,NA,NA,NA,NA,NA,NA,NA,NA,601613.000000,10.727730,799.750000,0.015800,
30,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27442.478516,45280086,0.027793,20.908325,20.908401,0.027862,12871,0.166112,6399,0.028824,601650.250000,801.750000,NA,NA,NA,NA,NA,NA,NA,NA,601648.000000,10.722219,799.750000,0.015791,
31,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27349.390625,45126496,0.027883,20.978745,20.978823,0.027953,12873,0.163688,6398,0.029473,601628.875000,801.625000,NA,NA,NA,NA,NA,NA,NA,NA,601626.625000,10.758331,799.625000,0.015843,
32,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27356.847656,45138800,0.027880,20.976744,20.976820,0.027949,12880,0.163826,6399,0.029747,601735.500000,801.750000,NA,NA,NA,NA,NA,NA,NA,NA,601733.250000,10.757304,799.750000,0.015841,
33,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27076.402344,44676063,0.028168,21.194740,21.194818,0.028239,12885,0.154929,6399,0.029402,601756.250000,801.750000,NA,NA,NA,NA,NA,NA,NA,NA,601754.000000,10.869098,799.750000,0.016005,
34,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27084.160156,44688862,0.028160,21.192415,21.192495,0.028231,12894,0.155259,6399,0.029652,601862.625000,801.750000,NA,NA,NA,NA,NA,NA,NA,NA,601860.375000,10.867905,799.750000,0.016000,
35,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27072.669922,44669905,0.028168,21.200064,21.200142,0.028238,12901,0.154967,6398,0.028449,601824.375000,801.625000,NA,NA,NA,NA,NA,NA,NA,NA,601822.125000,10.871827,799.625000,0.016005,
36,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27088.908203,44696701,0.028155,21.195475,21.195553,0.028226,12917,0.155221,6399,0.028597,602055.000000,801.750000,NA,NA,NA,NA,NA,NA,NA,NA,602052.750000,10.869473,799.750000,0.015997,
37,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27166.935547,44825444,0.028075,21.141798,21.141876,0.028145,12940,0.157639,6399,0.028057,602260.125000,801.750000,NA,NA,NA,NA,NA,NA,NA,NA,602257.875000,10.841948,799.750000,0.015951,
38,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27184.636719,44854652,0.028056,21.139725,21.139805,0.028126,12981,0.158269,6399,0.028288,602593.500000,801.750000,NA,NA,NA,NA,NA,NA,NA,NA,602591.250000,10.840884,799.750000,0.015941,
39,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27304.863281,45053022,0.027928,21.121084,21.121162,0.027998,13235,0.162345,6398,0.027834,604724.750000,801.625000,NA,NA,NA,NA,NA,NA,NA,NA,604722.500000,10.831326,799.625000,0.015868,
