block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_cube_time(us),aic_cube_ratio,aic_scalar_time(us),aic_scalar_ratio,aic_mte1_time(us),aic_mte1_ratio,aic_mte2_time(us),aic_mte2_ratio,aic_mte3_time(us),aic_mte3_ratio,aic_fixpipe_time(us),aic_fixpipe_ratio,aic_icache_miss_rate,aiv_time(us),aiv_total_cycles,aiv_vec_time(us),aiv_vec_ratio,aiv_scalar_time(us),aiv_scalar_ratio,aiv_mte2_time(us),aiv_mte2_ratio,aiv_mte3_time(us),aiv_mte3_ratio,aiv_icache_miss_rate,
26,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27177.357422,44842640,13044.204102,0.479966,13665.357422,0.502821,4294.977539,0.158035,814.771545,0.029980,0.000000,
27,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27176.523438,44841265,13042.166992,0.479906,13661.352539,0.502689,4290.616211,0.157880,784.369690,0.028862,0.000000,
28,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27187.398438,44859209,13044.206055,0.479789,13664.487305,0.502604,4295.145996,0.157983,789.635132,0.029044,0.000000,
29,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27426.783203,45254193,13044.206055,0.475601,13665.462891,0.498252,4546.515625,0.165769,781.578186,0.028497,0.000000,
30,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27442.478516,45280086,13044.208008,0.475329,13664.979492,0.497950,4558.514160,0.166112,791.000610,0.028824,0.000000,
31,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27349.390625,45126496,13042.169922,0.476872,13662.971680,0.499571,4476.759277,0.163688,806.056946,0.029473,0.000000,
32,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27356.847656,45138800,13044.210938,0.476817,13666.995117,0.499582,4481.775879,0.163826,813.775146,0.029747,0.000000,
33,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27076.402344,44676063,13044.210938,0.481756,13666.116211,0.504724,4194.913574,0.154929,796.110291,0.029402,0.000000,
34,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27084.160156,44688862,13044.215820,0.481618,13665.820312,0.504569,4205.067383,0.155259,803.104248,0.029652,0.000000,
35,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27072.669922,44669905,13042.179688,0.481747,13663.844727,0.504710,4195.364258,0.154967,770.190308,0.028449,0.000000,
36,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27088.908203,44696701,13044.222656,0.481534,13667.200195,0.504531,4204.768066,0.155221,774.664246,0.028597,0.000000,
37,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27166.935547,44825444,13044.230469,0.480151,13667.512695,0.503094,4282.558594,0.157639,762.228455,0.028057,0.000000,
38,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27184.636719,44854652,13044.245117,0.479839,13669.406250,0.502836,4302.488281,0.158269,768.989685,0.028288,0.000000,
39,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27304.863281,45053022,13041.270508,0.477617,13675.494141,0.500845,4432.794434,0.162345,759.993958,0.027834,0.000000,
