block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_cube_time(us),aic_cube_ratio,aic_scalar_time(us),aic_scalar_ratio,aic_mte1_time(us),aic_mte1_ratio,aic_mte2_time(us),aic_mte2_ratio,aic_mte3_time(us),aic_mte3_ratio,aic_fixpipe_time(us),aic_fixpipe_ratio,aic_icache_miss_rate,aiv_time(us),aiv_total_cycles,aiv_vec_time(us),aiv_vec_ratio,aiv_scalar_time(us),aiv_scalar_ratio,aiv_mte2_time(us),aiv_mte2_ratio,aiv_mte3_time(us),aiv_mte3_ratio,aiv_icache_miss_rate,
30,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151969.093750,250749004,131093.093750,0.862630,25916.744141,0.170540,8636.813477,0.056833,759.331543,0.004997,0.000000,
31,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151945.968750,250710846,131072.609375,0.862626,25913.128906,0.170542,8720.344727,0.057391,763.493958,0.005025,0.000000,
32,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151970.906250,250751987,131093.093750,0.862620,25917.484375,0.170542,8748.242188,0.057565,764.769714,0.005032,0.000000,
33,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151971.531250,250753026,131093.093750,0.862616,25918.763672,0.170550,8790.346680,0.057842,775.080017,0.005100,0.000000,
34,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151972.843750,250755193,131093.093750,0.862609,25918.167969,0.170545,8911.832031,0.058641,793.267883,0.005220,0.000000,
35,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151950.781250,250718791,131072.609375,0.862599,25914.775391,0.170547,8989.508789,0.059161,798.523621,0.005255,0.000000,
36,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151975.703125,250759901,131093.093750,0.862593,25919.154297,0.170548,9266.344727,0.060973,803.213928,0.005285,0.000000,
37,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151979.140625,250765588,131093.093750,0.862573,25921.007812,0.170556,9304.428711,0.061222,812.731506,0.005348,0.000000,
38,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151984.875000,250775040,131093.093750,0.862540,25922.210938,0.170558,9300.555664,0.061194,780.454529,0.005135,0.000000,
39,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151985.515625,250776108,131062.367188,0.862335,25927.621094,0.170593,9408.006836,0.061901,784.971497,0.005165,0.000000,
