block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_cube_time(us),aic_cube_ratio,aic_scalar_time(us),aic_scalar_ratio,aic_mte1_time(us),aic_mte1_ratio,aic_mte2_time(us),aic_mte2_ratio,aic_mte3_time(us),aic_mte3_ratio,aic_fixpipe_time(us),aic_fixpipe_ratio,aic_icache_miss_rate,aiv_time(us),aiv_total_cycles,aiv_vec_time(us),aiv_vec_ratio,aiv_scalar_time(us),aiv_scalar_ratio,aiv_mte2_time(us),aiv_mte2_ratio,aiv_mte3_time(us),aiv_mte3_ratio,aiv_icache_miss_rate,
26,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32039.316406,52864871,12311.591797,0.384265,20893.119141,0.652109,5475.509766,0.170900,190.967880,0.005960,0.000000,
27,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32062.535156,52903182,12319.532227,0.384234,20904.843750,0.652002,5500.557617,0.171557,192.323029,0.005998,0.000000,
28,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31670.345703,52256071,12311.591797,0.388742,20894.472656,0.659749,5134.276367,0.162116,193.236359,0.006101,0.000000,
29,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31731.617188,52357169,12319.532227,0.388242,20909.115234,0.658936,5154.342285,0.162436,195.124847,0.006149,0.000000,
30,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31746.564453,52381834,12311.350586,0.387801,20890.691406,0.658046,5204.676270,0.163945,200.490906,0.006315,0.000000,
31,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31735.535156,52363632,12312.072266,0.387959,20892.001953,0.658316,5208.044434,0.164108,202.502426,0.006381,0.000000,
32,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31753.238281,52392844,12319.772461,0.387985,20906.796875,0.658415,5189.876465,0.163444,193.390305,0.006090,0.000000,
33,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31709.394531,52320501,12311.350586,0.388256,20892.500000,0.658874,5204.161133,0.164120,194.927872,0.006147,0.000000,
34,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32016.863281,52827825,12319.532227,0.384783,20908.382812,0.653043,5468.402832,0.170798,190.785461,0.005959,0.000000,
35,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32001.888672,52803116,12311.350586,0.384707,20894.484375,0.652914,5461.268555,0.170655,192.141815,0.006004,0.000000,
36,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31920.625000,52669031,12319.291016,0.385935,20907.845703,0.654995,5399.092773,0.169141,199.216965,0.006241,0.000000,
37,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31908.972656,52649805,12311.833008,0.385842,20895.718750,0.654854,5433.426758,0.170279,199.569092,0.006254,0.000000,
38,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31773.193359,52425769,12319.049805,0.387718,20912.771484,0.658189,5237.648926,0.164845,196.965454,0.006199,0.000000,
39,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31807.615234,52482564,12306.538086,0.386905,20902.927734,0.657167,5294.676758,0.166459,198.664856,0.006246,0.000000,
