block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_l1_read_bw(GB/s),aic_l1_write_bw(GB/s),aic_main_mem_read_bw(GB/s),aic_main_mem_write_bw(GB/s),aic_mte1_instructions,aic_mte1_ratio,aic_mte2_instructions,aic_mte2_ratio,aic_mte3_instructions,aic_mte3_ratio,aiv_time(us),aiv_total_cycles,aiv_ub_to_gm_bw(GB/s),aiv_gm_to_ub_bw(GB/s),aiv_main_mem_read_bw(GB/s),aiv_main_mem_write_bw(GB/s),aiv_mte2_instructions,aiv_mte2_ratio,aiv_mte3_instructions,aiv_mte3_ratio,read_main_memory_datas(KB),write_main_memory_datas(KB),GM_to_L1_datas(KB),GM_to_L1_bw_usage_rate(%),L1_to_GM_datas(KB)(estimate),L1_to_GM_bw_usage_rate(%)(estimate),L0C_to_L1_datas(KB),L0C_to_L1_bw_usage_rate(%),L0C_to_GM_datas(KB),L0C_to_GM_bw_usage_rate(%),GM_to_UB_datas(KB),GM_to_UB_bw_usage_rate(%),UB_to_GM_datas(KB),UB_to_GM_bw_usage_rate(%),
18,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31743.882812,52377408,0.006009,18.086798,18.086864,0.006069,51239,0.163441,1601,0.005906,602037.125000,202.000000,NA,NA,NA,NA,NA,NA,NA,NA,602034.875000,9.275281,200.000000,0.003414,
19,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31696.972656,52300005,0.006014,18.101898,18.101965,0.006074,51206,0.163706,1600,0.005978,601649.375000,201.875000,NA,NA,NA,NA,NA,NA,NA,NA,601647.125000,9.283025,199.875000,0.003417,
20,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31763.390625,52409596,0.006005,18.076395,18.076464,0.006065,51241,0.164373,1601,0.006016,602060.625000,202.000000,NA,NA,NA,NA,NA,NA,NA,NA,602058.375000,9.269946,200.000000,0.003412,
21,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31746.302734,52381398,0.006004,18.075184,18.075251,0.006064,51210,0.164078,1600,0.006075,601696.375000,201.875000,NA,NA,NA,NA,NA,NA,NA,NA,601694.125000,9.269325,199.875000,0.003412,
22,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31839.660156,52535438,0.005990,18.033094,18.033161,0.006050,51241,0.165559,1601,0.006177,602060.625000,202.000000,NA,NA,NA,NA,NA,NA,NA,NA,602058.375000,9.247741,200.000000,0.003404,
23,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31819.306641,52501856,0.005991,18.033712,18.033779,0.006051,51210,0.165643,1600,0.006249,601696.375000,201.875000,NA,NA,NA,NA,NA,NA,NA,NA,601694.125000,9.248057,199.875000,0.003404,
24,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31902.710938,52639471,0.005975,17.987268,17.987337,0.006035,51212,0.168867,1600,0.006221,601719.875000,201.875000,NA,NA,NA,NA,NA,NA,NA,NA,601717.625000,9.224240,199.875000,0.003395,
25,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31937.730469,52697255,0.005972,17.979475,17.979542,0.006032,51246,0.169537,1601,0.006286,602119.375000,202.000000,NA,NA,NA,NA,NA,NA,NA,NA,602117.125000,9.220243,200.000000,0.003393,
26,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32039.316406,52864871,0.005949,17.911629,17.911694,0.006009,51215,0.170900,1600,0.005960,601755.125000,201.875000,NA,NA,NA,NA,NA,NA,NA,NA,601752.875000,9.185451,199.875000,0.003380,
27,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32062.535156,52903182,0.005949,17.911238,17.911304,0.006008,51251,0.171557,1601,0.005998,602178.125000,202.000000,NA,NA,NA,NA,NA,NA,NA,NA,602175.875000,9.185250,200.000000,0.003380,
