block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_cube_time(us),aic_cube_ratio,aic_scalar_time(us),aic_scalar_ratio,aic_mte1_time(us),aic_mte1_ratio,aic_mte2_time(us),aic_mte2_ratio,aic_mte3_time(us),aic_mte3_ratio,aic_fixpipe_time(us),aic_fixpipe_ratio,aic_icache_miss_rate,aiv_time(us),aiv_total_cycles,aiv_vec_time(us),aiv_vec_ratio,aiv_scalar_time(us),aiv_scalar_ratio,aiv_mte2_time(us),aiv_mte2_ratio,aiv_mte3_time(us),aiv_mte3_ratio,aiv_icache_miss_rate,
26,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32051.898438,52885634,13028.673828,0.406487,14368.312500,0.448283,9790.291016,0.305451,768.173950,0.023967,0.000000,
27,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32075.810547,52925090,13026.637695,0.406120,14366.400391,0.447889,9810.701172,0.305860,778.155762,0.024260,0.000000,
28,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31464.853516,51917008,13028.673828,0.414071,14367.694336,0.456627,9232.943359,0.293437,762.484863,0.024233,0.000000,
29,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31498.554688,51972615,13028.673828,0.413628,14367.988281,0.456148,9284.224609,0.294751,766.388489,0.024331,0.000000,
30,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31513.609375,51997457,13028.673828,0.413430,14368.465820,0.455945,9233.944336,0.293014,760.282410,0.024126,0.000000,
31,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31529.968750,52024448,13026.637695,0.413151,14366.224609,0.455637,9274.352539,0.294144,768.996948,0.024389,0.000000,
32,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31341.691406,51713791,13028.673828,0.415698,14368.433594,0.458445,9117.569336,0.290909,768.153931,0.024509,0.000000,
33,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31374.244141,51767503,13028.673828,0.415267,14369.044922,0.457989,9130.190430,0.291009,776.749084,0.024758,0.000000,
34,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31520.824219,52009362,13028.673828,0.413335,14369.220703,0.455864,9253.499023,0.293568,792.992126,0.025158,0.000000,
35,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31569.990234,52090485,13026.637695,0.412627,14367.718750,0.455107,9315.061523,0.295061,802.278809,0.025413,0.000000,
36,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31848.429688,52549908,13028.673828,0.409084,14370.567383,0.451217,9601.624023,0.301479,807.724854,0.025362,0.000000,
37,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31866.554688,52579817,13028.673828,0.408851,14371.473633,0.450989,9615.256836,0.301735,813.623657,0.025532,0.000000,
38,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31905.585938,52644215,13028.673828,0.408351,14373.064453,0.450487,9676.714844,0.303292,782.148499,0.024514,0.000000,
39,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31949.507812,52716688,13025.619141,0.407694,14378.847656,0.450049,9716.891602,0.304133,791.021240,0.024758,0.000000,
