block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_l1_read_bw(GB/s),aic_l1_write_bw(GB/s),aic_main_mem_read_bw(GB/s),aic_main_mem_write_bw(GB/s),aic_mte1_instructions,aic_mte1_ratio,aic_mte2_instructions,aic_mte2_ratio,aic_mte3_instructions,aic_mte3_ratio,aiv_time(us),aiv_total_cycles,aiv_ub_to_gm_bw(GB/s),aiv_gm_to_ub_bw(GB/s),aiv_main_mem_read_bw(GB/s),aiv_main_mem_write_bw(GB/s),aiv_mte2_instructions,aiv_mte2_ratio,aiv_mte3_instructions,aiv_mte3_ratio,read_main_memory_datas(KB),write_main_memory_datas(KB),GM_to_L1_datas(KB),GM_to_L1_bw_usage_rate(%),L1_to_GM_datas(KB)(estimate),L1_to_GM_bw_usage_rate(%)(estimate),L0C_to_L1_datas(KB),L0C_to_L1_bw_usage_rate(%),L0C_to_GM_datas(KB),L0C_to_GM_bw_usage_rate(%),GM_to_UB_datas(KB),GM_to_UB_bw_usage_rate(%),UB_to_GM_datas(KB),UB_to_GM_bw_usage_rate(%),
18,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31992.173828,52787086,0.023840,18.035900,18.035963,0.023896,51222,0.305845,6399,0.024106,605038.500000,801.625000,NA,NA,NA,NA,NA,NA,NA,NA,605036.375000,9.249179,799.750000,0.013546,
19,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32015.380859,52825381,0.023819,18.020012,18.020075,0.023875,51214,0.306208,6398,0.024229,604944.000000,801.500000,NA,NA,NA,NA,NA,NA,NA,NA,604941.875000,9.241032,799.625000,0.013534,
20,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32201.199219,53131981,0.023685,17.919178,17.919239,0.023741,51223,0.310596,6399,0.024679,605050.375000,801.625000,NA,NA,NA,NA,NA,NA,NA,NA,605048.250000,9.189322,799.750000,0.013458,
21,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32229.128906,53178065,0.023665,17.904343,17.904406,0.023720,51225,0.311252,6399,0.024823,605073.875000,801.625000,NA,NA,NA,NA,NA,NA,NA,NA,605071.750000,9.181714,799.750000,0.013446,
22,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31579.732422,52106559,0.024152,18.272522,18.272587,0.024208,51225,0.295577,6399,0.026578,605073.875000,801.625000,NA,NA,NA,NA,NA,NA,NA,NA,605071.750000,9.370524,799.750000,0.013722,
23,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31618.656250,52170782,0.024118,18.247536,18.247601,0.024175,51218,0.295606,6398,0.026706,604991.250000,801.500000,NA,NA,NA,NA,NA,NA,NA,NA,604989.125000,9.357711,799.625000,0.013703,
24,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32189.449219,53112590,0.023694,17.927462,17.927525,0.023750,51228,0.310269,6399,0.024688,605109.250000,801.625000,NA,NA,NA,NA,NA,NA,NA,NA,605107.125000,9.193570,799.750000,0.013463,
25,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32222.841797,53167688,0.023670,17.909239,17.909302,0.023725,51229,0.311000,6399,0.024854,605121.250000,801.625000,NA,NA,NA,NA,NA,NA,NA,NA,605119.125000,9.184225,799.750000,0.013449,
26,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32051.898438,52885634,0.023796,18.005104,18.005167,0.023852,51230,0.305451,6399,0.023967,605133.000000,801.625000,NA,NA,NA,NA,NA,NA,NA,NA,605130.875000,9.233387,799.750000,0.013520,
27,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32075.810547,52925090,0.023774,17.989927,17.989990,0.023830,51225,0.305860,6398,0.024260,605074.000000,801.500000,NA,NA,NA,NA,NA,NA,NA,NA,605071.875000,9.225603,799.625000,0.013508,
