block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_l1_read_bw(GB/s),aic_l1_write_bw(GB/s),aic_main_mem_read_bw(GB/s),aic_main_mem_write_bw(GB/s),aic_mte1_instructions,aic_mte1_ratio,aic_mte2_instructions,aic_mte2_ratio,aic_mte3_instructions,aic_mte3_ratio,aiv_time(us),aiv_total_cycles,aiv_ub_to_gm_bw(GB/s),aiv_gm_to_ub_bw(GB/s),aiv_main_mem_read_bw(GB/s),aiv_main_mem_write_bw(GB/s),aiv_mte2_instructions,aiv_mte2_ratio,aiv_mte3_instructions,aiv_mte3_ratio,read_main_memory_datas(KB),write_main_memory_datas(KB),GM_to_L1_datas(KB),GM_to_L1_bw_usage_rate(%),L1_to_GM_datas(KB)(estimate),L1_to_GM_bw_usage_rate(%)(estimate),L0C_to_L1_datas(KB),L0C_to_L1_bw_usage_rate(%),L0C_to_GM_datas(KB),L0C_to_GM_bw_usage_rate(%),GM_to_UB_datas(KB),GM_to_UB_bw_usage_rate(%),UB_to_GM_datas(KB),UB_to_GM_bw_usage_rate(%),
18,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32635.417969,53848438,0.023370,17.680759,17.680826,0.023429,51223,0.167850,6399,0.024351,605050.500000,801.750000,NA,NA,NA,NA,NA,NA,NA,NA,605048.250000,9.067056,799.750000,0.013279,
19,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32683.720703,53928139,0.023332,17.651527,17.651592,0.023391,51214,0.168533,6398,0.024608,604944.125000,801.625000,NA,NA,NA,NA,NA,NA,NA,NA,604941.875000,9.052065,799.625000,0.013257,
20,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32795.011719,54111772,0.023257,17.595400,17.595465,0.023315,51225,0.171990,6399,0.024626,605074.000000,801.750000,NA,NA,NA,NA,NA,NA,NA,NA,605071.750000,9.023282,799.750000,0.013214,
21,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32783.996094,54093591,0.023264,17.601660,17.601725,0.023323,51226,0.171777,6399,0.024813,605085.875000,801.750000,NA,NA,NA,NA,NA,NA,NA,NA,605083.625000,9.026492,799.750000,0.013218,
22,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32790.476562,54104290,0.023260,17.597834,17.597898,0.023318,51225,0.172441,6399,0.023882,605074.000000,801.750000,NA,NA,NA,NA,NA,NA,NA,NA,605071.750000,9.024529,799.750000,0.013216,
23,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32810.433594,54137217,0.023242,17.584728,17.584795,0.023300,51218,0.173663,6398,0.024042,604991.375000,801.625000,NA,NA,NA,NA,NA,NA,NA,NA,604989.125000,9.017809,799.625000,0.013206,
24,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32534.101562,53681268,0.023443,17.737547,17.737612,0.023502,51228,0.164667,6399,0.024043,605109.375000,801.750000,NA,NA,NA,NA,NA,NA,NA,NA,605107.125000,9.096178,799.750000,0.013320,
25,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32532.736328,53679018,0.023444,17.738989,17.739058,0.023503,51230,0.165221,6399,0.024261,605133.250000,801.750000,NA,NA,NA,NA,NA,NA,NA,NA,605131.000000,9.096917,799.750000,0.013321,
26,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32587.568359,53769490,0.023405,17.709486,17.709553,0.023463,51231,0.167407,6399,0.024772,605145.000000,801.750000,NA,NA,NA,NA,NA,NA,NA,NA,605142.750000,9.081788,799.750000,0.013298,
27,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32582.263672,53760738,0.023405,17.710985,17.711052,0.023463,51227,0.166319,6398,0.025069,605097.750000,801.625000,NA,NA,NA,NA,NA,NA,NA,NA,605095.500000,9.082557,799.625000,0.013298,
28,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32547.394531,53703199,0.023434,17.732731,17.732796,0.023492,51235,0.165907,6399,0.024027,605192.250000,801.750000,NA,NA,NA,NA,NA,NA,NA,NA,605190.000000,9.093708,799.750000,0.013315,
29,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32549.880859,53707302,0.023432,17.732410,17.732479,0.023490,51238,0.166630,6399,0.024251,605227.625000,801.750000,NA,NA,NA,NA,NA,NA,NA,NA,605225.375000,9.093544,799.750000,0.013314,
30,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32831.257812,54171578,0.023231,17.580780,17.580845,0.023289,51239,0.172622,6399,0.023861,605239.375000,801.750000,NA,NA,NA,NA,NA,NA,NA,NA,605237.125000,9.015784,799.750000,0.013199,
31,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32818.238281,54150091,0.023237,17.587070,17.587135,0.023295,51237,0.172391,6398,0.024016,605215.875000,801.625000,NA,NA,NA,NA,NA,NA,NA,NA,605213.625000,9.019011,799.625000,0.013203,
32,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32765.644531,54063314,0.023277,17.619427,17.619492,0.023336,51249,0.171206,6399,0.024602,605357.625000,801.750000,NA,NA,NA,NA,NA,NA,NA,NA,605355.375000,9.035604,799.750000,0.013226,
33,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32777.464844,54082818,0.023269,17.613070,17.613134,0.023327,51249,0.171038,6399,0.024854,605357.500000,801.750000,NA,NA,NA,NA,NA,NA,NA,NA,605355.250000,9.032344,799.750000,0.013221,
34,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32594.630859,53781139,0.023400,17.714975,17.715042,0.023458,51258,0.167686,6399,0.024451,605463.750000,801.750000,NA,NA,NA,NA,NA,NA,NA,NA,605461.500000,9.084603,799.750000,0.013295,
35,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32599.466797,53789118,0.023392,17.710966,17.711031,0.023451,51254,0.168695,6398,0.024621,605416.500000,801.625000,NA,NA,NA,NA,NA,NA,NA,NA,605414.250000,9.082546,799.625000,0.013291,
36,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32500.052734,53625089,0.023468,17.772078,17.772142,0.023526,51274,0.166008,6399,0.023626,605652.875000,801.750000,NA,NA,NA,NA,NA,NA,NA,NA,605650.625000,9.113886,799.750000,0.013334,
37,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32537.988281,53687681,0.023440,17.757246,17.757311,0.023499,51291,0.166373,6399,0.023958,605853.750000,801.750000,NA,NA,NA,NA,NA,NA,NA,NA,605851.500000,9.106280,799.750000,0.013318,
38,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32528.140625,53671430,0.023447,17.772314,17.772381,0.023506,51319,0.164770,6399,0.023416,606184.375000,801.750000,NA,NA,NA,NA,NA,NA,NA,NA,606182.125000,9.114007,799.750000,0.013322,
39,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32491.943359,53611709,0.023470,17.852787,17.852856,0.023529,51494,0.164835,6398,0.023587,608251.625000,801.625000,NA,NA,NA,NA,NA,NA,NA,NA,608249.375000,9.155275,799.625000,0.013335,
