block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_cube_time(us),aic_cube_ratio,aic_scalar_time(us),aic_scalar_ratio,aic_mte1_time(us),aic_mte1_ratio,aic_mte2_time(us),aic_mte2_ratio,aic_mte3_time(us),aic_mte3_ratio,aic_fixpipe_time(us),aic_fixpipe_ratio,aic_icache_miss_rate,aiv_time(us),aiv_total_cycles,aiv_vec_time(us),aiv_vec_ratio,aiv_scalar_time(us),aiv_scalar_ratio,aiv_mte2_time(us),aiv_mte2_ratio,aiv_mte3_time(us),aiv_mte3_ratio,aiv_icache_miss_rate,
23,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27173.505859,44836285,13303.699219,0.489583,17027.691406,0.626628,87.236366,0.003210,398.953339,0.014682,0.000000,
24,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27152.289062,44801276,13307.859375,0.490119,17031.134766,0.627245,53.655151,0.001976,401.640594,0.014792,0.000000,
25,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27171.931641,44833689,13307.859375,0.489765,17033.611328,0.626883,79.524246,0.002927,393.789093,0.014492,0.000000,
26,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27167.214844,44825906,13307.859375,0.489850,17033.314453,0.626981,75.423637,0.002776,397.467285,0.014630,0.000000,
27,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27130.222656,44764867,13307.859375,0.490518,17030.564453,0.627734,28.403030,0.001047,380.226074,0.014015,0.000000,
28,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27179.898438,44846834,13307.859375,0.489621,17033.697266,0.626702,85.315155,0.003139,382.713348,0.014081,0.000000,
29,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27167.074219,44825672,13307.859375,0.489853,17033.345703,0.626985,67.615761,0.002489,376.333344,0.013853,0.000000,
30,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27144.158203,44787859,13307.859375,0.490266,17031.523438,0.627447,41.386665,0.001525,379.316956,0.013974,0.000000,
31,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27135.525391,44773616,13303.699219,0.490269,17026.873047,0.627475,43.238182,0.001593,374.681213,0.013808,0.000000,
32,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27148.445312,44794934,13307.859375,0.490189,17032.593750,0.627387,50.038788,0.001843,379.155762,0.013966,0.000000,
33,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27178.589844,44844670,13307.859375,0.489645,17034.529297,0.626763,88.365456,0.003251,380.420013,0.013997,0.000000,
34,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27139.146484,44779592,13307.859375,0.490357,17032.431641,0.627596,42.953938,0.001583,383.818176,0.014143,0.000000,
35,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27171.375000,44832768,13307.859375,0.489775,17035.025391,0.626948,83.962425,0.003090,392.348480,0.014440,0.000000,
36,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27149.521484,44796714,13307.859375,0.490169,17033.841797,0.627409,60.154545,0.002216,395.221222,0.014557,0.000000,
37,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27168.599609,44828187,13307.859375,0.489825,17035.277344,0.627021,76.641815,0.002821,415.555756,0.015295,0.000000,
38,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27180.066406,44847107,13307.859375,0.489618,17038.218750,0.626865,93.800003,0.003451,418.383636,0.015393,0.000000,
39,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27176.562500,44841326,13302.659180,0.489490,17040.767578,0.627039,123.519394,0.004545,391.926666,0.014421,0.000000,
