block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_l1_read_bw(GB/s),aic_l1_write_bw(GB/s),aic_main_mem_read_bw(GB/s),aic_main_mem_write_bw(GB/s),aic_mte1_instructions,aic_mte1_ratio,aic_mte2_instructions,aic_mte2_ratio,aic_mte3_instructions,aic_mte3_ratio,aiv_time(us),aiv_total_cycles,aiv_ub_to_gm_bw(GB/s),aiv_gm_to_ub_bw(GB/s),aiv_main_mem_read_bw(GB/s),aiv_main_mem_write_bw(GB/s),aiv_mte2_instructions,aiv_mte2_ratio,aiv_mte3_instructions,aiv_mte3_ratio,read_main_memory_datas(KB),write_main_memory_datas(KB),GM_to_L1_datas(KB),GM_to_L1_bw_usage_rate(%),L1_to_GM_datas(KB)(estimate),L1_to_GM_bw_usage_rate(%)(estimate),L0C_to_L1_datas(KB),L0C_to_L1_bw_usage_rate(%),L0C_to_GM_datas(KB),L0C_to_GM_bw_usage_rate(%),GM_to_UB_datas(KB),GM_to_UB_bw_usage_rate(%),UB_to_GM_datas(KB),UB_to_GM_bw_usage_rate(%),
18,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27138.812500,44779042,0.014052,0.116443,0.116592,0.014122,54,0.001483,3200,0.014861,3317.875000,401.875000,NA,NA,NA,NA,NA,NA,NA,NA,3313.625000,0.059714,399.875000,0.007984,
19,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27191.689453,44866289,0.014025,0.413340,0.413686,0.014095,99,0.003062,3200,0.014192,11795.250000,401.875000,NA,NA,NA,NA,NA,NA,NA,NA,11785.375000,0.211969,399.875000,0.007968,
20,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27161.566406,44816583,0.014040,0.206283,0.206489,0.014110,68,0.001794,3200,0.014317,5881.000000,401.875000,NA,NA,NA,NA,NA,NA,NA,NA,5875.125000,0.105786,399.875000,0.007977,
21,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27131.953125,44767724,0.014055,0.069389,0.069508,0.014126,50,0.001159,3200,0.014259,1977.500000,401.875000,NA,NA,NA,NA,NA,NA,NA,NA,1974.125000,0.035584,399.875000,0.007986,
22,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27197.033203,44875103,0.014022,0.516263,0.516675,0.014092,117,0.003873,3200,0.014292,14734.625000,401.875000,NA,NA,NA,NA,NA,NA,NA,NA,14722.875000,0.264750,399.875000,0.007967,
23,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27173.505859,44836285,0.014030,0.369080,0.369396,0.014100,96,0.003210,3199,0.014682,10525.375000,401.750000,NA,NA,NA,NA,NA,NA,NA,NA,10516.375000,0.189272,399.750000,0.007971,
24,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27152.289062,44801276,0.014045,0.160956,0.161132,0.014115,66,0.001976,3200,0.014792,4587.625000,401.875000,NA,NA,NA,NA,NA,NA,NA,NA,4582.625000,0.082542,399.875000,0.007980,
25,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27171.931641,44833689,0.014035,0.340646,0.340940,0.014105,94,0.002927,3200,0.014492,9714.000000,401.875000,NA,NA,NA,NA,NA,NA,NA,NA,9705.625000,0.174690,399.875000,0.007974,
26,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27167.214844,44825906,0.014037,0.320906,0.321187,0.014107,92,0.002776,3200,0.014630,9149.625000,401.875000,NA,NA,NA,NA,NA,NA,NA,NA,9141.625000,0.164567,399.875000,0.007976,
27,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27130.222656,44764867,0.014056,0.050394,0.050495,0.014127,54,0.001047,3200,0.014015,1436.500000,401.875000,NA,NA,NA,NA,NA,NA,NA,NA,1433.625000,0.025843,399.875000,0.007987,
28,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27179.898438,44846834,0.014031,0.388370,0.388695,0.014101,106,0.003139,3200,0.014081,11077.875000,401.875000,NA,NA,NA,NA,NA,NA,NA,NA,11068.625000,0.199164,399.875000,0.007972,
29,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27167.074219,44825672,0.014037,0.292035,0.292298,0.014107,94,0.002489,3200,0.013853,8326.625000,401.875000,NA,NA,NA,NA,NA,NA,NA,NA,8319.125000,0.149762,399.875000,0.007976,
30,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27144.158203,44787859,0.014049,0.120135,0.120280,0.014119,70,0.001525,3200,0.013974,3423.500000,401.875000,NA,NA,NA,NA,NA,NA,NA,NA,3419.375000,0.061608,399.875000,0.007982,
31,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27135.525391,44773616,0.014049,0.147015,0.147178,0.014119,77,0.001593,3199,0.013808,4187.750000,401.750000,NA,NA,NA,NA,NA,NA,NA,NA,4183.125000,0.075392,399.750000,0.007982,
32,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27148.445312,44794934,0.014047,0.186623,0.186702,0.014117,87,0.001843,3200,0.013966,5314.875000,401.875000,NA,NA,NA,NA,NA,NA,NA,NA,5312.625000,0.095704,399.875000,0.007981,
33,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27178.589844,44844670,0.014031,0.369423,0.369735,0.014101,118,0.003251,3200,0.013997,10537.000000,401.875000,NA,NA,NA,NA,NA,NA,NA,NA,10528.125000,0.189448,399.875000,0.007972,
34,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27139.146484,44779592,0.014052,0.090016,0.090139,0.014122,82,0.001583,3200,0.014143,2565.125000,401.875000,NA,NA,NA,NA,NA,NA,NA,NA,2561.625000,0.046162,399.875000,0.007984,
35,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27171.375000,44832768,0.014035,0.297350,0.297609,0.014105,119,0.003090,3200,0.014440,8479.250000,401.875000,NA,NA,NA,NA,NA,NA,NA,NA,8471.875000,0.152487,399.875000,0.007974,
36,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27149.521484,44796714,0.014046,0.133319,0.133464,0.014117,104,0.002216,3200,0.014557,3799.500000,401.875000,NA,NA,NA,NA,NA,NA,NA,NA,3795.375000,0.068369,399.875000,0.007981,
37,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27168.599609,44828187,0.014036,0.187256,0.187432,0.014107,127,0.002821,3200,0.015295,5339.625000,401.875000,NA,NA,NA,NA,NA,NA,NA,NA,5334.625000,0.096029,399.875000,0.007975,
38,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27180.066406,44847107,0.014031,0.228817,0.229015,0.014101,162,0.003451,3200,0.015393,6527.000000,401.875000,NA,NA,NA,NA,NA,NA,NA,NA,6521.375000,0.117342,399.875000,0.007972,
39,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27176.562500,44841326,0.014028,0.183078,0.183192,0.014098,330,0.004545,3199,0.014421,5220.375000,401.750000,NA,NA,NA,NA,NA,NA,NA,NA,5217.125000,0.093886,399.750000,0.007970,
