block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_cube_time(us),aic_cube_ratio,aic_scalar_time(us),aic_scalar_ratio,aic_mte1_time(us),aic_mte1_ratio,aic_mte2_time(us),aic_mte2_ratio,aic_mte3_time(us),aic_mte3_ratio,aic_fixpipe_time(us),aic_fixpipe_ratio,aic_icache_miss_rate,aiv_time(us),aiv_total_cycles,aiv_vec_time(us),aiv_vec_ratio,aiv_scalar_time(us),aiv_scalar_ratio,aiv_mte2_time(us),aiv_mte2_ratio,aiv_mte3_time(us),aiv_mte3_ratio,aiv_icache_miss_rate,
27,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.024242,6640,0.020000,0.004970,3.189697,0.792620,1.173939,0.291717,0.001212,0.000301,0.000000,
28,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.696970,6100,0.020000,0.005410,2.705455,0.731803,1.172121,0.317049,0.001212,0.000328,0.000000,
29,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.099394,6764,0.020000,0.004879,3.153333,0.769219,1.136970,0.277351,0.001212,0.000296,0.000000,
30,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.143030,6836,0.020000,0.004827,2.928485,0.706846,1.135758,0.274137,0.001212,0.000293,0.000000,
31,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.423030,7298,0.020000,0.004522,3.278182,0.741162,1.100606,0.248835,0.001212,0.000274,0.000000,
32,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.106667,6776,0.020000,0.004870,2.934546,0.714581,1.100000,0.267857,0.001212,0.000295,0.000000,
33,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.417576,7289,0.020000,0.004527,4.009091,0.907532,1.100000,0.249005,0.001212,0.000274,0.000000,
34,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.924242,6475,0.020000,0.005097,3.273333,0.834131,1.099394,0.280154,0.001212,0.000309,0.000000,
35,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.738788,7819,0.020000,0.004220,3.553939,0.749968,1.136364,0.239800,0.001212,0.000256,0.000000,
36,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.275152,7054,0.020000,0.004678,3.128485,0.731783,1.099394,0.257159,0.001212,0.000284,0.000000,
37,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.432727,7314,0.020000,0.004512,3.998788,0.902106,1.136970,0.256494,0.001212,0.000273,0.000000,
38,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.120606,6799,0.020000,0.004854,3.057576,0.742021,1.133939,0.275188,0.001212,0.000294,0.000000,
39,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.513333,7447,0.020000,0.004431,3.375758,0.747952,1.066667,0.236337,0.001212,0.000269,0.000000,
