block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_write_cache_hit,aic_write_cache_miss_allocate,aic_r0_read_cache_hit,aic_r0_read_cache_miss_allocate,aic_r1_read_cache_hit,aic_r1_read_cache_miss_allocate,aic_write_hit_rate(%),aic_read_hit_rate(%),aic_total_hit_rate(%),aiv_time(us),aiv_total_cycles,aiv_write_cache_hit,aiv_write_cache_miss_allocate,aiv_r0_read_cache_hit,aiv_r0_read_cache_miss_allocate,aiv_r1_read_cache_hit,aiv_r1_read_cache_miss_allocate,aiv_write_hit_rate(%),aiv_read_hit_rate(%),aiv_total_hit_rate(%),
21,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.112121,6785,16,0,12,0,7,0,100.000000,100.000000,100.000000,
22,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.909091,6450,16,0,9,0,10,0,100.000000,100.000000,100.000000,
23,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.644243,6013,16,0,10,0,9,0,100.000000,100.000000,100.000000,
24,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.629091,5988,16,0,10,0,9,0,100.000000,100.000000,100.000000,
25,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.009697,6616,16,0,9,0,10,0,100.000000,100.000000,100.000000,
26,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.992727,6588,16,0,12,0,7,0,100.000000,100.000000,100.000000,
27,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.024242,6640,16,0,7,0,12,0,100.000000,100.000000,100.000000,
28,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.696970,6100,16,0,9,0,10,0,100.000000,100.000000,100.000000,
29,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.099394,6764,16,0,10,0,9,0,100.000000,100.000000,100.000000,
30,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.143030,6836,16,0,9,0,10,0,100.000000,100.000000,100.000000,
31,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.423030,7298,16,0,10,0,9,0,100.000000,100.000000,100.000000,
32,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.106667,6776,16,0,8,0,11,0,100.000000,100.000000,100.000000,
33,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.417576,7289,16,0,11,0,8,0,100.000000,100.000000,100.000000,
34,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.924242,6475,16,0,7,0,12,0,100.000000,100.000000,100.000000,
35,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.738788,7819,16,0,12,0,7,0,100.000000,100.000000,100.000000,
36,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.275152,7054,16,0,10,0,9,0,100.000000,100.000000,100.000000,
37,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.432727,7314,16,0,9,0,10,0,100.000000,100.000000,100.000000,
38,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.120606,6799,16,0,11,0,8,0,100.000000,100.000000,100.000000,
39,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.513333,7447,16,0,8,0,11,0,100.000000,100.000000,100.000000,
