block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_cube_time(us),aic_cube_ratio,aic_scalar_time(us),aic_scalar_ratio,aic_mte1_time(us),aic_mte1_ratio,aic_mte2_time(us),aic_mte2_ratio,aic_mte3_time(us),aic_mte3_ratio,aic_fixpipe_time(us),aic_fixpipe_ratio,aic_icache_miss_rate,aiv_time(us),aiv_total_cycles,aiv_vec_time(us),aiv_vec_ratio,aiv_scalar_time(us),aiv_scalar_ratio,aiv_mte2_time(us),aiv_mte2_ratio,aiv_mte3_time(us),aiv_mte3_ratio,aiv_icache_miss_rate,
26,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30463.179688,50264247,13040.838867,0.428085,17491.628906,0.574189,3903.499512,0.128138,795.198181,0.026104,0.000000,
27,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30465.486328,50268052,13038.831055,0.427987,17489.509766,0.574076,3914.889648,0.128502,799.981812,0.026259,0.000000,
28,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30169.410156,49779529,13040.875000,0.432255,17495.066406,0.579894,3605.303711,0.119502,837.330933,0.027754,0.000000,
29,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30168.042969,49777271,13040.911133,0.432276,17492.126953,0.579823,3607.150391,0.119569,848.179993,0.028115,0.000000,
30,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30361.611328,50096659,13040.951172,0.429521,17496.400391,0.576267,3848.305420,0.126749,794.976379,0.026184,0.000000,
31,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30357.427734,50089757,13038.953125,0.429514,17490.580078,0.576155,3854.660645,0.126976,800.156372,0.026358,0.000000,
32,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30399.505859,50159182,13040.991211,0.428987,17492.646484,0.575425,3840.826660,0.126345,768.166077,0.025269,0.000000,
33,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30406.332031,50170449,13041.069336,0.428893,17493.250000,0.575316,3848.423584,0.126567,777.344238,0.025565,0.000000,
34,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30240.033203,49896054,13041.172852,0.431255,17494.392578,0.578518,3684.013916,0.121826,760.913330,0.025162,0.000000,
35,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30242.160156,49899565,13039.180664,0.431159,17491.707031,0.578388,3692.053955,0.122083,767.270935,0.025371,0.000000,
36,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30180.490234,49797809,13041.370117,0.432113,17495.468750,0.579695,3624.319336,0.120088,759.972107,0.025181,0.000000,
37,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30189.396484,49812505,13041.516602,0.431990,17496.343750,0.579553,3631.358887,0.120286,768.600586,0.025459,0.000000,
38,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30145.560547,49740175,13041.900391,0.432631,17499.117188,0.580487,3592.359375,0.119167,770.324219,0.025553,0.000000,
39,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30168.460938,49777961,13041.064453,0.432275,17510.107422,0.580411,3620.890381,0.120022,775.954529,0.025721,0.000000,
