block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_cube_time(us),aic_cube_ratio,aic_scalar_time(us),aic_scalar_ratio,aic_mte1_time(us),aic_mte1_ratio,aic_mte2_time(us),aic_mte2_ratio,aic_mte3_time(us),aic_mte3_ratio,aic_fixpipe_time(us),aic_fixpipe_ratio,aic_icache_miss_rate,aiv_time(us),aiv_total_cycles,aiv_vec_time(us),aiv_vec_ratio,aiv_scalar_time(us),aiv_scalar_ratio,aiv_mte2_time(us),aiv_mte2_ratio,aiv_mte3_time(us),aiv_mte3_ratio,aiv_icache_miss_rate,
26,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26516.529297,43752274,12997.745117,0.490175,13022.642578,0.491114,3806.433350,0.143549,815.538818,0.030756,0.000000,
27,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26524.443359,43765332,12995.718750,0.489953,13020.274414,0.490878,3828.824951,0.144351,781.504822,0.029464,0.000000,
28,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26535.927734,43784282,12997.752930,0.489817,13022.420898,0.490747,3835.607178,0.144544,788.105469,0.029700,0.000000,
29,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26701.142578,44056885,12997.757812,0.486787,13022.426758,0.487710,4005.698242,0.150020,783.821228,0.029355,0.000000,
30,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26710.210938,44071850,12997.764648,0.486622,13022.770508,0.487558,4014.598877,0.150302,790.150879,0.029582,0.000000,
31,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26653.423828,43978149,12995.742188,0.487582,13020.683594,0.488518,3961.132812,0.148616,805.721191,0.030230,0.000000,
32,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26664.435547,43996319,12997.782227,0.487458,13023.290039,0.488414,3963.947998,0.148660,813.821838,0.030521,0.000000,
33,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26465.859375,43668668,12997.784180,0.491115,13023.099609,0.492072,3765.559326,0.142280,795.638794,0.030063,0.000000,
34,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26473.857422,43681862,12997.805664,0.490968,13023.300781,0.491931,3769.677002,0.142392,802.843018,0.030326,0.000000,
35,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26469.242188,43674247,12995.779297,0.490977,13021.466797,0.491947,3767.362305,0.142330,769.559998,0.029074,0.000000,
36,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26480.832031,43693372,12997.842773,0.490840,13024.044922,0.491829,3777.670898,0.142657,774.341187,0.029242,0.000000,
37,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26539.287109,43789826,12997.871094,0.489760,13024.423828,0.490760,3838.225342,0.144624,761.991516,0.028712,0.000000,
38,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26554.753906,43815344,12997.936523,0.489477,13025.711914,0.490523,3855.014648,0.145172,767.873962,0.028917,0.000000,
39,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26653.005859,43977460,12995.281250,0.487573,13027.619141,0.488786,3946.979980,0.148088,759.501831,0.028496,0.000000,
