block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_cube_time(us),aic_cube_ratio,aic_scalar_time(us),aic_scalar_ratio,aic_mte1_time(us),aic_mte1_ratio,aic_mte2_time(us),aic_mte2_ratio,aic_mte3_time(us),aic_mte3_ratio,aic_fixpipe_time(us),aic_fixpipe_ratio,aic_icache_miss_rate,aiv_time(us),aiv_total_cycles,aiv_vec_time(us),aiv_vec_ratio,aiv_scalar_time(us),aiv_scalar_ratio,aiv_mte2_time(us),aiv_mte2_ratio,aiv_mte3_time(us),aiv_mte3_ratio,aiv_icache_miss_rate,
26,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38332.640625,63248860,13876.770508,0.362009,20434.248047,0.533077,10762.497070,0.280766,2.440606,0.000064,0.000000,
27,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35717.617188,58934067,12809.328125,0.358628,18862.791016,0.528109,10158.978516,0.284425,2.398182,0.000067,0.000000,
28,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38641.640625,63758708,13876.770508,0.359114,20434.724609,0.528827,10955.362305,0.283512,2.584848,0.000067,0.000000,
29,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36003.378906,59405575,12809.328125,0.355781,18862.363281,0.523905,10558.334961,0.293260,2.386061,0.000066,0.000000,
30,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38954.207031,64274445,13876.770508,0.356233,20434.572266,0.524579,11378.423828,0.292097,2.578182,0.000066,0.000000,
31,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34348.066406,56674307,12809.328125,0.372927,18863.042969,0.549173,8862.094727,0.258009,2.310303,0.000067,0.000000,
32,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37244.558594,61453521,13876.770508,0.372585,20435.189453,0.548676,9626.219727,0.258460,2.487273,0.000067,0.000000,
33,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34437.851562,56822451,12809.328125,0.371955,18863.716797,0.547761,8890.864258,0.258171,2.392727,0.000069,0.000000,
34,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37300.660156,61546087,13876.770508,0.372025,20435.933594,0.547871,9626.142578,0.258069,2.615151,0.000070,0.000000,
35,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34353.390625,56683095,12809.328125,0.372869,18864.777344,0.549139,8846.884766,0.257526,2.271515,0.000066,0.000000,
36,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37231.230469,61431532,13876.770508,0.372719,20437.755859,0.548941,9597.914062,0.257792,2.502424,0.000067,0.000000,
37,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35950.632812,59318545,12809.328125,0.356303,18866.740234,0.524796,10420.745117,0.289863,2.364242,0.000066,0.000000,
38,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38905.347656,64193822,13876.770508,0.356680,20440.867188,0.525400,11250.393555,0.289173,2.596364,0.000067,0.000000,
39,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35335.570312,58303692,12620.649414,0.357166,18603.320312,0.526476,10051.619141,0.284462,2.409697,0.000068,0.000000,
