block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_cube_time(us),aic_cube_ratio,aic_scalar_time(us),aic_scalar_ratio,aic_mte1_time(us),aic_mte1_ratio,aic_mte2_time(us),aic_mte2_ratio,aic_mte3_time(us),aic_mte3_ratio,aic_fixpipe_time(us),aic_fixpipe_ratio,aic_icache_miss_rate,aiv_time(us),aiv_total_cycles,aiv_vec_time(us),aiv_vec_ratio,aiv_scalar_time(us),aiv_scalar_ratio,aiv_mte2_time(us),aiv_mte2_ratio,aiv_mte3_time(us),aiv_mte3_ratio,aiv_icache_miss_rate,
26,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,158611.953125,261709727,131093.203125,0.826503,23954.964844,0.151029,9486.345703,0.059809,768.007263,0.004842,0.000000,
27,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,158628.000000,261736194,131072.734375,0.826290,23951.611328,0.150992,9527.969727,0.060065,773.201843,0.004874,0.000000,
28,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,157876.593750,260496363,131093.218750,0.830352,23952.511719,0.151717,8849.220703,0.056052,758.655151,0.004805,0.000000,
29,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,157929.156250,260583123,131093.234375,0.830076,23953.740234,0.151674,8898.169922,0.056343,766.542419,0.004854,0.000000,
30,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,157775.890625,260330215,131093.234375,0.830883,23954.542969,0.151826,8765.204102,0.055555,756.710938,0.004796,0.000000,
31,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,157805.359375,260378829,131072.750000,0.830598,23952.441406,0.151785,8808.069336,0.055816,766.213928,0.004855,0.000000,
32,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,157854.328125,260459632,131093.250000,0.830470,23957.083984,0.151767,8815.781250,0.055848,765.723633,0.004851,0.000000,
33,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,157906.062500,260545013,131093.250000,0.830198,23957.636719,0.151721,8855.456055,0.056081,773.961182,0.004901,0.000000,
34,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,157994.906250,260691598,131093.281250,0.829731,23959.255859,0.151646,8966.040039,0.056749,791.432129,0.005009,0.000000,
35,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,158041.265625,260768079,131072.796875,0.829358,23957.972656,0.151593,9022.707031,0.057091,799.598206,0.005059,0.000000,
36,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,158356.812500,261288752,131093.312500,0.827835,23957.425781,0.151288,9361.408203,0.059116,805.334534,0.005086,0.000000,
37,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,158396.843750,261354793,131093.359375,0.827626,23958.646484,0.151257,9395.281250,0.059315,810.213928,0.005115,0.000000,
38,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,158446.781250,261437180,131093.421875,0.827366,23960.431641,0.151221,9398.597656,0.059317,778.989075,0.004916,0.000000,
39,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,158467.765625,261471805,131063.140625,0.827065,23970.646484,0.151265,9448.439453,0.059624,787.700623,0.004971,0.000000,
