block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_cube_time(us),aic_cube_ratio,aic_scalar_time(us),aic_scalar_ratio,aic_mte1_time(us),aic_mte1_ratio,aic_mte2_time(us),aic_mte2_ratio,aic_mte3_time(us),aic_mte3_ratio,aic_fixpipe_time(us),aic_fixpipe_ratio,aic_icache_miss_rate,aiv_time(us),aiv_total_cycles,aiv_vec_time(us),aiv_vec_ratio,aiv_scalar_time(us),aiv_scalar_ratio,aiv_mte2_time(us),aiv_mte2_ratio,aiv_mte3_time(us),aiv_mte3_ratio,aiv_icache_miss_rate,
25,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1164124.375000,1920805057,1123074.125000,0.964737,263860.562500,0.226660,409219.343750,0.351525,474.556366,0.000408,0.000000,
26,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1164131.250000,1920816450,1123074.125000,0.964732,263863.125000,0.226661,381930.593750,0.328082,413.882416,0.000356,0.000000,
27,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1164106.500000,1920775847,1123074.125000,0.964752,263858.687500,0.226662,386699.250000,0.332185,418.600006,0.000360,0.000000,
28,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1164114.625000,1920789141,1123074.125000,0.964745,263858.937500,0.226661,387964.656250,0.333270,406.049683,0.000349,0.000000,
29,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1164134.125000,1920821424,1123074.125000,0.964729,263860.437500,0.226658,390134.250000,0.335128,417.940002,0.000359,0.000000,
30,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1164121.750000,1920800835,1123074.125000,0.964739,263860.625000,0.226661,390620.187500,0.335549,414.166656,0.000356,0.000000,
31,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1164133.250000,1920819901,1123074.125000,0.964730,263858.843750,0.226657,382349.562500,0.328441,431.157562,0.000370,0.000000,
32,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1164132.500000,1920818544,1123074.125000,0.964731,263862.531250,0.226660,401218.062500,0.344650,508.513947,0.000437,0.000000,
33,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1164111.375000,1920783769,1123074.125000,0.964748,263858.843750,0.226661,451546.343750,0.387889,571.097595,0.000491,0.000000,
34,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1164129.625000,1920813872,1123074.125000,0.964733,263862.656250,0.226661,465568.781250,0.399929,505.649078,0.000434,0.000000,
35,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1164107.375000,1920777171,1123074.125000,0.964751,263859.031250,0.226662,385632.156250,0.331269,515.569702,0.000443,0.000000,
36,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1164123.125000,1920803057,1123074.125000,0.964738,263860.468750,0.226660,440220.687500,0.378156,487.347260,0.000419,0.000000,
37,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1164117.375000,1920793666,1123074.125000,0.964743,263859.031250,0.226660,378186.312500,0.324870,406.660614,0.000349,0.000000,
38,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1164130.625000,1920815663,1123074.125000,0.964732,263862.875000,0.226661,390246.562500,0.335226,434.818176,0.000374,0.000000,
39,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1164126.875000,1920809363,1123074.125000,0.964735,263859.156250,0.226658,407316.968750,0.349891,448.101807,0.000385,0.000000,
