block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_l1_read_bw(GB/s),aic_l1_write_bw(GB/s),aic_main_mem_read_bw(GB/s),aic_main_mem_write_bw(GB/s),aic_mte1_instructions,aic_mte1_ratio,aic_mte2_instructions,aic_mte2_ratio,aic_mte3_instructions,aic_mte3_ratio,aiv_time(us),aiv_total_cycles,aiv_ub_to_gm_bw(GB/s),aiv_gm_to_ub_bw(GB/s),aiv_main_mem_read_bw(GB/s),aiv_main_mem_write_bw(GB/s),aiv_mte2_instructions,aiv_mte2_ratio,aiv_mte3_instructions,aiv_mte3_ratio,read_main_memory_datas(KB),write_main_memory_datas(KB),GM_to_L1_datas(KB),GM_to_L1_bw_usage_rate(%),L1_to_GM_datas(KB)(estimate),L1_to_GM_bw_usage_rate(%)(estimate),L0C_to_L1_datas(KB),L0C_to_L1_bw_usage_rate(%),L0C_to_GM_datas(KB),L0C_to_GM_bw_usage_rate(%),GM_to_UB_datas(KB),GM_to_UB_bw_usage_rate(%),UB_to_GM_datas(KB),UB_to_GM_bw_usage_rate(%),
18,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28303.541016,46700843,0.007008,0.788186,0.788262,0.007076,1464,0.004967,14,0.000088,23394.375000,210.000000,NA,NA,NA,NA,NA,NA,NA,NA,23392.125000,0.404198,208.000000,0.003982,
19,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26025.193359,42941568,0.007036,0.048668,0.048751,0.007109,85,0.000843,13,0.000089,1330.375000,194.000000,NA,NA,NA,NA,NA,NA,NA,NA,1328.125000,0.024958,192.000000,0.003998,
20,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28195.308594,46522261,0.007035,0.081182,0.081258,0.007103,152,0.000929,14,0.000085,2402.375000,210.000000,NA,NA,NA,NA,NA,NA,NA,NA,2400.125000,0.041632,208.000000,0.003997,
21,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26059.394531,42998001,0.007026,0.314439,0.314521,0.007100,539,0.002304,13,0.000086,8594.375000,194.000000,NA,NA,NA,NA,NA,NA,NA,NA,8592.125000,0.161251,192.000000,0.003992,
22,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28258.666016,46626801,0.007020,0.470317,0.470393,0.007087,873,0.003274,14,0.000084,13938.375000,210.000000,NA,NA,NA,NA,NA,NA,NA,NA,13936.125000,0.241188,208.000000,0.003988,
23,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26106.111328,43075085,0.007014,0.631839,0.631922,0.007087,1083,0.004146,13,0.000085,17298.375000,194.000000,NA,NA,NA,NA,NA,NA,NA,NA,17296.125000,0.324020,192.000000,0.003985,
24,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28300.605469,46695999,0.007009,0.667495,0.667570,0.007077,1240,0.004489,14,0.000084,19810.375000,210.000000,NA,NA,NA,NA,NA,NA,NA,NA,19808.125000,0.342305,208.000000,0.003982,
25,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26100.720703,43066188,0.007015,0.469448,0.469530,0.007088,805,0.003485,13,0.000084,12850.375000,194.000000,NA,NA,NA,NA,NA,NA,NA,NA,12848.125000,0.240742,192.000000,0.003986,
26,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28212.529297,46550672,0.007031,0.171454,0.171530,0.007099,319,0.001794,14,0.000085,5074.375000,210.000000,NA,NA,NA,NA,NA,NA,NA,NA,5072.125000,0.087925,208.000000,0.003995,
27,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26107.568359,43077487,0.007014,0.611933,0.612015,0.007087,1049,0.004226,13,0.000086,16754.375000,194.000000,NA,NA,NA,NA,NA,NA,NA,NA,16752.125000,0.313812,192.000000,0.003985,
