block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_cube_time(us),aic_cube_ratio,aic_scalar_time(us),aic_scalar_ratio,aic_mte1_time(us),aic_mte1_ratio,aic_mte2_time(us),aic_mte2_ratio,aic_mte3_time(us),aic_mte3_ratio,aic_fixpipe_time(us),aic_fixpipe_ratio,aic_icache_miss_rate,aiv_time(us),aiv_total_cycles,aiv_vec_time(us),aiv_vec_ratio,aiv_scalar_time(us),aiv_scalar_ratio,aiv_mte2_time(us),aiv_mte2_ratio,aiv_mte3_time(us),aiv_mte3_ratio,aiv_icache_miss_rate,
26,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28212.529297,46550672,13844.499023,0.490722,17608.876953,0.624151,50.619392,0.001794,2.411515,0.000085,0.000000,
27,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26107.568359,43077487,12779.539062,0.489496,16300.137695,0.624345,110.328484,0.004226,2.244242,0.000086,0.000000,
28,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28226.224609,46573273,13844.499023,0.490484,17617.248047,0.624145,57.371513,0.002033,2.610909,0.000092,0.000000,
29,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26043.496094,42971768,12779.539062,0.490700,16253.309570,0.624083,40.938183,0.001572,2.386667,0.000092,0.000000,
30,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28254.203125,46619435,13844.499023,0.489998,17636.589844,0.624211,89.744240,0.003176,2.544242,0.000090,0.000000,
31,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26076.886719,43026865,12779.539062,0.490072,16275.365234,0.624130,77.880608,0.002987,2.396970,0.000092,0.000000,
32,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28253.367188,46618055,13844.499023,0.490012,17636.839844,0.624238,87.667274,0.003103,2.462424,0.000087,0.000000,
33,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26085.193359,43040569,12779.539062,0.489915,16285.134766,0.624306,86.843636,0.003329,2.309697,0.000089,0.000000,
34,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28216.755859,46557646,13844.499023,0.490648,17613.890625,0.624235,52.124241,0.001847,2.481212,0.000088,0.000000,
35,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26029.464844,42948617,12779.539062,0.490964,16248.104492,0.624220,31.308485,0.001203,2.275151,0.000087,0.000000,
36,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28207.128906,46541764,13844.499023,0.490816,17609.144531,0.624280,42.496971,0.001507,2.484242,0.000088,0.000000,
37,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26056.203125,42992736,12779.539062,0.490461,16266.583008,0.624288,62.383030,0.002394,2.293333,0.000088,0.000000,
38,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28215.408203,46555422,13844.499023,0.490672,17609.156250,0.624097,60.273335,0.002136,2.578182,0.000091,0.000000,
39,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25673.146484,42360693,12591.299805,0.490446,16025.708008,0.624221,92.827881,0.003616,2.466061,0.000096,0.000000,
